horizon,endpoint,comparison,slice_type,slice,n,absolute_gain
60,future_tail,A_vs_M,symbol,000852.SH,11155,0.000713086966519851
60,future_tail,A_vs_M,year,2024,11132,0.00021409597094703932
60,future_tail,A_vs_M,year,2025,11178,0.0005125624803797039
60,future_tail,A_vs_M,previous_state,NORMAL,19185,0.00046700806323970155
60,future_tail,A_vs_M,previous_state,RECOVERING,2037,0.0008747086935256859
60,future_tail,A_vs_M,previous_state,UNSAFE,1088,-0.002415984878399563
60,future_tail,A_vs_M,slot,580,970,0.001926965486510775
60,future_tail,A_vs_M,slot,585,970,0.0024748834799244376
60,future_tail,A_vs_M,slot,590,970,0.00016613154471000003
60,future_tail,A_vs_M,slot,595,970,0.0007683140091355678
60,future_tail,A_vs_M,slot,600,970,0.00032339907575502425
60,future_tail,A_vs_M,slot,605,970,0.00021565026586228402
60,future_tail,A_vs_M,slot,610,970,0.0005639248523519445
60,future_tail,A_vs_M,slot,615,970,0.0008416348108183403
60,future_tail,A_vs_M,slot,620,970,-4.6360968163812565e-05
60,future_tail,A_vs_M,slot,625,970,3.8375247048450366e-05
60,future_tail,A_vs_M,slot,630,970,-0.000274551104421807
60,future_tail,A_vs_M,slot,785,970,-0.0002126843427991461
60,future_tail,A_vs_M,slot,790,970,-0.0002608668462421531
60,future_tail,A_vs_M,slot,795,970,-0.0005877883772110881
60,future_tail,A_vs_M,slot,800,970,1.020929716434751e-05
60,future_tail,A_vs_M,slot,805,970,0.0007139103447778858
60,future_tail,A_vs_M,slot,810,970,-4.460667291889821e-05
60,future_tail,A_vs_M,slot,815,970,-0.00031866757770735067
60,future_tail,A_vs_M,slot,820,970,5.701845308283984e-05
60,future_tail,A_vs_M,slot,825,970,0.00017461285114934652
60,future_tail,A_vs_M,slot,830,970,0.0005853989045438186
60,future_tail,A_vs_M,slot,835,970,0.0005351201280590523
60,future_tail,A_vs_M,slot,840,970,0.0007136263697729977
