year,block,gain,n
2024,0,0.77915670420811989,1640
2024,1,0.38588115106194121,1640
2024,2,0.16405721123259087,1640
2024,3,-0.14471978343818059,1640
2024,4,-0.046713318974503142,1640
2024,5,1.5017208940603206,1640
2024,6,0.19959581112760783,1640
2024,7,-0.4000315527469549,1640
2024,8,-0.39440784025418779,1640
2024,9,-0.18751322257653416,1640
2024,10,-0.52837522800243586,1640
2024,11,-0.18213606394167667,1640
2024,12,0.0073093308196751396,164
2025,0,0.17140657894020103,1640
2025,1,0.0077895845449690148,1640
2025,2,0.084257875527636847,1640
2025,3,-0.40207280056458289,1640
2025,4,-0.19632717810301917,1640
2025,5,0.11216658358050141,1640
2025,6,0.20794423941416235,1640
2025,7,-0.14755732666899921,1640
2025,8,0.65773225337150021,1640
2025,9,-0.23029015259640298,1640
2025,10,0.55387853465951564,1640
2025,11,0.40030145170113141,1640
2025,12,-0.011450312991729326,246
