horizon,endpoint,comparison,slice_type,slice,n,absolute_gain
30,log_future_sigma,A_vs_C,symbol,000688.SH,16975,-0.0017018892893137787
30,log_future_sigma,A_vs_C,symbol,000852.SH,16975,0.00475682357560609
30,log_future_sigma,A_vs_C,year,2024,16940,0.0003878966815380344
30,log_future_sigma,A_vs_C,year,2025,17010,0.0026623480143772886
30,log_future_sigma,A_vs_C,previous_state,NORMAL,29140,0.001785976467756407
30,log_future_sigma,A_vs_C,previous_state,RECOVERING,3194,0.002439388005672785
30,log_future_sigma,A_vs_C,previous_state,UNSAFE,1616,-0.00493641711059938
30,log_future_sigma,A_vs_C,slot,580,970,-0.0028960257291679135
30,log_future_sigma,A_vs_C,slot,585,970,-0.00116059714360431
30,log_future_sigma,A_vs_C,slot,590,970,0.0005320648478082254
30,log_future_sigma,A_vs_C,slot,595,970,0.0013125301923432797
30,log_future_sigma,A_vs_C,slot,600,970,0.0009129559977213205
30,log_future_sigma,A_vs_C,slot,605,970,-0.0006332544571350425
30,log_future_sigma,A_vs_C,slot,610,970,-0.001457452807285175
30,log_future_sigma,A_vs_C,slot,615,970,-2.5536710816809768e-05
30,log_future_sigma,A_vs_C,slot,620,970,0.001112665810819966
30,log_future_sigma,A_vs_C,slot,625,970,-0.0005295640645024912
30,log_future_sigma,A_vs_C,slot,630,970,-0.00043585639373661876
30,log_future_sigma,A_vs_C,slot,635,970,-0.00246021680225606
30,log_future_sigma,A_vs_C,slot,640,970,-0.000600458920800556
30,log_future_sigma,A_vs_C,slot,645,970,0.0004936176199012621
30,log_future_sigma,A_vs_C,slot,650,970,0.0008718039676409931
30,log_future_sigma,A_vs_C,slot,655,970,-0.0002674867584961516
30,log_future_sigma,A_vs_C,slot,660,970,-0.0016670444843052317
30,log_future_sigma,A_vs_C,slot,785,970,-0.0022496693302835945
30,log_future_sigma,A_vs_C,slot,790,970,-0.0022797527094532816
30,log_future_sigma,A_vs_C,slot,795,970,-0.0064619408260372406
30,log_future_sigma,A_vs_C,slot,800,970,-0.0035443894562046303
30,log_future_sigma,A_vs_C,slot,805,970,0.0005450491953905396
30,log_future_sigma,A_vs_C,slot,810,970,-8.721531443662146e-05
30,log_future_sigma,A_vs_C,slot,815,970,0.0001500863761692551
30,log_future_sigma,A_vs_C,slot,820,970,0.0030108990486049487
30,log_future_sigma,A_vs_C,slot,825,970,0.0035959911516233803
30,log_future_sigma,A_vs_C,slot,830,970,0.004938425715578383
30,log_future_sigma,A_vs_C,slot,835,970,0.006855389563899839
30,log_future_sigma,A_vs_C,slot,840,970,0.0066151229874458276
30,log_future_sigma,A_vs_C,slot,845,970,0.008510462219220853
30,log_future_sigma,A_vs_C,slot,850,970,0.006358589453607695
30,log_future_sigma,A_vs_C,slot,855,970,0.005049079429586604
30,log_future_sigma,A_vs_C,slot,860,970,0.006549720742653121
30,log_future_sigma,A_vs_C,slot,865,970,0.010771151507566868
30,log_future_sigma,A_vs_C,slot,870,970,0.012032206091054815
30,log_future_sigma,A_vs_M,symbol,000688.SH,16975,-0.0021659519655868953
30,log_future_sigma,A_vs_M,symbol,000852.SH,16975,0.004561963168451519
30,log_future_sigma,A_vs_M,year,2024,16940,0.00028354554984962857
30,log_future_sigma,A_vs_M,year,2025,17010,0.0021087024429261776
30,log_future_sigma,A_vs_M,previous_state,NORMAL,29140,0.0016632757527467615
30,log_future_sigma,A_vs_M,previous_state,RECOVERING,3194,0.00014620149001967798
30,log_future_sigma,A_vs_M,previous_state,UNSAFE,1616,-0.0051129534811488265
30,log_future_sigma,A_vs_M,slot,580,970,-0.0029345197920343405
30,log_future_sigma,A_vs_M,slot,585,970,-0.0019458452516549513
30,log_future_sigma,A_vs_M,slot,590,970,-0.000570303685087767
30,log_future_sigma,A_vs_M,slot,595,970,7.507370313577991e-05
30,log_future_sigma,A_vs_M,slot,600,970,-8.781973654154319e-05
30,log_future_sigma,A_vs_M,slot,605,970,-0.001312574558435968
30,log_future_sigma,A_vs_M,slot,610,970,-0.0017900973334277126
30,log_future_sigma,A_vs_M,slot,615,970,0.00031694397954465625
30,log_future_sigma,A_vs_M,slot,620,970,0.0014807822054444793
30,log_future_sigma,A_vs_M,slot,625,970,-0.00031690609450864005
30,log_future_sigma,A_vs_M,slot,630,970,-0.00037649626388375294
30,log_future_sigma,A_vs_M,slot,635,970,-0.0022093514006273768
30,log_future_sigma,A_vs_M,slot,640,970,-0.0007479089534323533
30,log_future_sigma,A_vs_M,slot,645,970,3.209141541621868e-05
30,log_future_sigma,A_vs_M,slot,650,970,0.0006854875374099679
30,log_future_sigma,A_vs_M,slot,655,970,7.050456254910796e-05
30,log_future_sigma,A_vs_M,slot,660,970,-0.0014603352212728808
30,log_future_sigma,A_vs_M,slot,785,970,-0.0029799040741637674
30,log_future_sigma,A_vs_M,slot,790,970,-0.002701415128474763
30,log_future_sigma,A_vs_M,slot,795,970,-0.006780566480616254
30,log_future_sigma,A_vs_M,slot,800,970,-0.004026130321921229
30,log_future_sigma,A_vs_M,slot,805,970,-0.0001124496210900675
30,log_future_sigma,A_vs_M,slot,810,970,-0.0005087775717225088
30,log_future_sigma,A_vs_M,slot,815,970,-0.00036006946503812755
30,log_future_sigma,A_vs_M,slot,820,970,0.0023603291711554735
30,log_future_sigma,A_vs_M,slot,825,970,0.0029485317979650047
30,log_future_sigma,A_vs_M,slot,830,970,0.004522027006601566
30,log_future_sigma,A_vs_M,slot,835,970,0.006439357643097507
30,log_future_sigma,A_vs_M,slot,840,970,0.006402883868373181
30,log_future_sigma,A_vs_M,slot,845,970,0.00830847756583474
30,log_future_sigma,A_vs_M,slot,850,970,0.0064124199397809665
30,log_future_sigma,A_vs_M,slot,855,970,0.004856027108378497
30,log_future_sigma,A_vs_M,slot,860,970,0.006249695692320358
30,log_future_sigma,A_vs_M,slot,865,970,0.01032179813291581
30,log_future_sigma,A_vs_M,slot,870,970,0.0116692356741416
30,future_tail,A_vs_C,symbol,000688.SH,16975,-9.912784075090534e-06
30,future_tail,A_vs_C,symbol,000852.SH,16975,0.000311977893300512
30,future_tail,A_vs_C,year,2024,16940,4.068385332137577e-05
30,future_tail,A_vs_C,year,2025,17010,0.0002609271460221883
30,future_tail,A_vs_C,previous_state,NORMAL,29140,0.00018103721253647032
30,future_tail,A_vs_C,previous_state,RECOVERING,3194,0.00022887384045295768
30,future_tail,A_vs_C,previous_state,UNSAFE,1616,-0.0005438689298378475
30,future_tail,A_vs_C,slot,580,970,0.0009511164424828884
30,future_tail,A_vs_C,slot,585,970,0.001777558202434653
30,future_tail,A_vs_C,slot,590,970,0.00028675930525163146
30,future_tail,A_vs_C,slot,595,970,0.0007628972254188764
30,future_tail,A_vs_C,slot,600,970,0.0005980270990847526
30,future_tail,A_vs_C,slot,605,970,0.0003601528997760461
30,future_tail,A_vs_C,slot,610,970,0.0005051377006088043
30,future_tail,A_vs_C,slot,615,970,0.0004651004625931617
30,future_tail,A_vs_C,slot,620,970,-4.724498679254592e-05
30,future_tail,A_vs_C,slot,625,970,-0.0003758311707566474
30,future_tail,A_vs_C,slot,630,970,-0.0004245602479901262
30,future_tail,A_vs_C,slot,635,970,-0.00030305918047047336
30,future_tail,A_vs_C,slot,640,970,-0.0006704701394099644
