year,feature,high_a,low_a,year_cycles,high_feature,low_feature,high_bars,low_bars,high_amplitude,low_amplitude,delta_net_log,delta_capture
2025,time_mass_skew,1963,664,678,0.5810894881037805,-0.3049219835788636,15,14,0.011039202832944461,0.011135423440629566,-0.0036952799858928752,-0.20374871317969412
2025,time_mass_skew,2246,10755,678,0.49453362086188823,-0.3430249533956762,30,26,0.0178852417477815,0.01576723737664487,0.011872576063292704,0.29052141259375164
2025,time_mass_skew,2276,3277,678,0.8168912480382184,-1.0538416834166,7,6,0.0031135271166444767,0.00322607811555109,0.001932233440474023,0.3150937658063774
2025,time_mass_skew,2518,7287,678,0.5787658282186984,-0.40414985777679296,22,19,0.010314347906408727,0.009909899094951768,-0.010247327861931128,-0.33559085633320296
2025,time_mass_skew,2576,7133,678,0.9125023384533574,-0.3058729856305035,15,12,0.005369166432998007,0.005417649841934491,-0.00286289891389717,-0.2229288312371951
2025,time_mass_skew,2711,4963,678,0.6508272245895215,-0.3013378378370037,9,10,0.00453091146959661,0.003929158459452964,0.003390754819994372,0.3693898515452296
2025,time_mass_skew,2815,4165,678,0.39169075698370115,-0.35008334270587105,4,4,0.0018404132418172736,0.0018812788180415652,0.00045451372488305465,0.1498460513956335
2025,time_mass_skew,3058,1516,678,0.41699980310633356,-0.46025325344198337,10,8,0.004976565949235123,0.0056713257668628,-0.005054265383267602,-0.4668877718779569
2025,time_mass_skew,3183,11482,678,0.389320830575534,-0.347455567461985,13,14,0.010130361570214852,0.00930273798691772,-0.015538546774909645,-0.7708082435696906
2025,time_mass_skew,3238,1819,678,0.4529411347585287,-0.6680194943936872,10,12,0.009482713634130668,0.008085238897979963,-0.006866975022106863,-0.2640921954904331
2025,time_mass_skew,3652,6540,678,0.5676279329094945,-0.5788019910749005,13,12,0.00559021021485151,0.0063051612370532695,-0.0014937337512400733,-0.2376520623374978
2025,time_mass_skew,3712,5738,678,0.41795661874662166,-0.3805621508351146,15,13,0.0036361520607703923,0.003791098011889815,-0.00014784281532233962,-0.12201556940328961
2025,time_mass_skew,3785,3068,678,0.7472121772143466,-0.3757966167012282,17,15,0.015598765154512861,0.014852330637421751,-0.014250089396715366,-0.3226956081895522
2025,time_mass_skew,3938,5412,678,0.6063971300790184,-0.6874609854368701,23,27,0.010517030984201092,0.009776664019566006,-0.013043764110504348,-0.4952432439106321
2025,time_mass_skew,4222,2355,678,0.4250378320300698,-0.6891967566257271,6,7,0.004825232942481605,0.004251635729566772,-0.003474462829047633,-0.33558665078262084
2025,time_mass_skew,4538,7047,678,2.395014374557284,-0.29823365432782545,12,11,0.0036616514210621176,0.003980361196337157,-1.7820872481285124e-05,0.03705272477703747
2025,time_mass_skew,4589,4581,678,0.5420200273736799,-0.7992908538018217,10,8,0.0028033129932145684,0.0030494646412897453,0.006005999293046383,1.209778473952187
2025,time_mass_skew,4647,4838,678,0.41705873432521123,-0.9596320548200169,25,25,0.011212479606564685,0.01166478114430003,-0.007042740190528527,-0.2989798564780747
2025,time_mass_skew,4672,4262,678,0.7116708105131755,-0.5487887553823668,17,18,0.004636322028875206,0.004605875354983802,-0.0073150330894858374,-0.6032701602437147
2025,time_mass_skew,5176,6893,678,0.5522782536583668,-0.36848358071777676,24,30,0.0069312139362569525,0.007850512906152574,0.006628501170454286,0.236686656055789
2025,time_mass_skew,5274,5980,678,0.41998335453401625,-0.7855688926891571,15,16,0.00653312428227526,0.005329819869170471,-0.004079025718495166,-0.24176420026430775
2025,time_mass_skew,5325,5062,678,0.36634479927510066,-0.2861092884533834,20,23,0.009985624741290167,0.008132804405866167,-0.0034937066669681266,-0.09560540690524019
2025,time_mass_skew,5472,2826,678,0.687173981033249,-0.795245684683421,15,15,0.010803981658134454,0.011253675154506482,-0.014374687431200822,-0.1686507283911804
2025,time_mass_skew,5835,4719,678,0.39025870637520177,-0.46442173062901443,14,15,0.0025652176871027166,0.0023613719084929485,-0.0003230706644198789,-0.14357667493826165
2025,time_mass_skew,6018,5200,678,0.36180204388895326,-0.8091505260480619,18,18,0.011875787449482367,0.011645551855670178,-0.0024764055941174216,-0.10691357259112719
2025,time_mass_skew,6792,2776,678,0.7120828670479198,-0.29213851172949024,8,9,0.0022536031210798058,0.002529359975418366,-0.0022666811633852875,-0.3501717943068665
2025,time_mass_skew,6800,6923,678,0.45500414997945576,-0.27460390331343876,20,19,0.010021722591406323,0.011274948104149196,0.0039953792044519236,0.20986427072457728
2025,time_mass_skew,7168,10021,678,0.4246750266069869,-0.6978784089168759,12,13,0.019058985534381456,0.019363609050448538,0.013370774536534171,0.3046937782298044
2025,time_mass_skew,7306,9801,678,1.4852205349644374,-0.2665785960115005,12,13,0.006338912186082624,0.006965198798664751,-0.0011555633646563122,-0.07121039237926896
2025,time_mass_skew,7553,8273,678,0.5559957901167869,-0.37120270670047856,12,12,0.009820996235883506,0.008142055769678969,-0.0010561242507493261,-0.21885327080113226
2025,time_mass_skew,7888,8262,678,0.6921113671232327,-0.6604737117260832,7,8,0.012303189885461308,0.012594578673726708,0.004334104936509594,0.1720967214077016
2025,time_mass_skew,7971,2004,678,0.5257158416554747,-0.33539737994919905,12,15,0.01584736507511586,0.015960950549100517,0.011915149354141912,0.31079402406040463
2025,time_mass_skew,8214,7913,678,0.5341144654504217,-0.31674277609114926,15,15,0.016567302928208072,0.019773986234458363,0.00030874355531639204,-0.11640419908533178
2025,time_mass_skew,8239,362,678,0.5625242464879905,-0.7075791514093369,13,13,0.006297189308614115,0.007215053780167402,0.007698066809219049,0.3420554718301576
2025,time_mass_skew,8521,10549,678,0.5802016578758963,-0.32165647875922726,11,12,0.007934381140505486,0.008573740454630219,0.007699775364084378,0.37812142570301954
2025,time_mass_skew,9036,7997,678,0.9290928363199353,-0.36146370738761535,24,21,0.02086543046657141,0.02015296831971103,0.03373914362245185,0.7303521029872593
2025,time_mass_skew,9440,766,678,0.3973561059544628,-0.3501837605318919,12,11,0.008042710962813615,0.009713464470272548,-0.00904709154882587,-0.551149191492774
2025,time_mass_skew,9586,9533,678,0.8618083475537212,-0.3354152714614373,27,23,0.036537593802266954,0.03786691393903041,0.0009183407421044995,-0.1496303545673201
2025,time_mass_skew,9906,846,678,1.302938327590805,-0.4781901536678888,14,14,0.009396403059932723,0.007992799115647209,0.012140819961902766,0.6449425089655155
2025,time_mass_skew,10034,9479,678,0.4321906288114007,-0.324946807024152,29,29,0.011310355536900296,0.013848538966620083,-0.0015683277861709682,-0.10980237904436882
2025,time_mass_skew,10452,657,678,0.38374774274959816,-0.304407801576967,7,7,0.004552284950031904,0.004185093656824179,0.002335069578661111,0.4226890482283775
2025,time_mass_skew,10513,8710,678,0.39681537536158856,-2.62014358005048,14,17,0.016540112358414127,0.01620498097056622,-0.021796575272190498,-0.6869210769094332
2025,time_mass_skew,10561,128,678,0.41566359550277326,-0.35064468097257573,8,9,0.004743762826859843,0.005094722453134359,-0.00010330050359957314,-0.023220543816256607
2025,time_mass_skew,10674,10738,678,1.0014399834431065,-0.6511609269443829,6,6,0.003369503505536997,0.0033324528132094855,0.0005153648663047028,0.08928757730286593
2025,time_mass_skew,11590,3196,678,0.355209683063864,-0.3835208227600865,13,13,0.009582480554643169,0.009573563146682673,-0.0030706804245684122,-0.1787618433809865
2025,motion_concentration,53,531,678,1.8643524467073467,1.2101429984056653,11,12,0.012222112988524714,0.010913602370221653,-0.009443932209832005,-0.5129566879130898
2025,motion_concentration,344,1496,678,1.8651144170757197,1.4061262724447685,18,20,0.01156326408750008,0.012209343079923052,0.00923719394335708,0.24999200361622154
2025,motion_concentration,664,730,678,2.170222218581899,1.3704223488939122,14,12,0.011135423440629566,0.010032524068179782,-0.008085679381067006,-0.4462181930528013
2025,motion_concentration,712,1591,678,2.171108581475574,1.3212744529455507,18,16,0.020573549581834882,0.019022556552720005,0.001999023003437902,-0.06480666713645822
2025,motion_concentration,1107,506,678,1.8659802468053286,1.39761870850703,6,7,0.0064161763105685665,0.00730824410111186,0.001995047716599887,-0.08527649184782171
2025,motion_concentration,1113,6625,678,2.460272650385436,1.2128265736063606,9,8,0.005217834053370396,0.005837039035466951,0.011440998257627712,0.8843056423218995
2025,motion_concentration,1154,742,678,1.920433216520288,1.2220428604033216,21,17,0.014937506509443033,0.016873625629711952,-0.0018665944434729756,-0.05932275899240168
2025,motion_concentration,1175,2086,678,2.010025473118254,1.263530332876663,29,32,0.021711044243576616,0.026932158338486722,0.007026865251201875,0.1351382011475401
2025,motion_concentration,1281,2019,678,1.865499226579911,1.295559479700929,24,21,0.01272210237429583,0.011636594663930744,0.0036483091275833733,0.10230042137834025
2025,motion_concentration,1474,1616,678,1.9777843065631242,1.2054365854178521,11,11,0.008908704146861623,0.008189587878115745,-0.012279374824578084,-0.7469154093908721
2025,motion_concentration,1516,9579,678,2.142346546818691,1.262644133762814,8,7,0.0056713257668628,0.005074476207712841,0.0004353906918887875,0.032826738483545254
2025,motion_concentration,1524,1753,678,2.499821198551159,1.3067139052452272,18,18,0.017252944135232262,0.016534265512466284,-0.027818383123040122,-0.7779394134749431
2025,motion_concentration,2071,112,678,1.8862229949423417,1.4007572654613227,15,16,0.010009532418409961,0.009463793030950463,-0.0027606451189130365,-0.10285422000273019
2025,motion_concentration,2246,137,678,2.367801376462373,1.411634658268173,30,24,0.0178852417477815,0.017209417670982496,0.012713088535347623,0.31126684963849627
2025,motion_concentration,2328,4116,678,2.3149562186235317,1.3452012675616662,27,23,0.012740089642490737,0.010483368875786603,0.009395621724639282,0.375951665588532
2025,motion_concentration,2518,10864,678,2.4326107349229527,1.3817130160977371,22,19,0.010314347906408727,0.010320499078697587,0.010687530947303233,0.37425950774786165
2025,motion_concentration,2720,3248,678,2.060233091508841,1.4185772995758215,35,29,0.021743276764869535,0.021102544192909356,-0.012637248503142882,-0.2356412725210604
2025,motion_concentration,3158,1942,678,2.3106067286537857,1.3682166163465401,19,21,0.017263801918756982,0.014745907152087234,0.014614743903883561,0.5196518994155184
2025,motion_concentration,3277,2276,678,2.675854594570356,1.176712610425937,6,7,0.00322607811555109,0.0031135271166444767,-0.001932233440474023,-0.3150937658063774
2025,motion_concentration,3354,10817,678,2.5450811525725583,1.3353678756674552,26,23,0.011798064081381732,0.011201407413946818,0.0021936259267363242,0.13550897545599958
2025,motion_concentration,3429,11342,678,2.0994397023048315,1.2988029342881446,14,13,0.005209699250797506,0.00470585594187245,0.0020006416075505217,0.2602002445350191
2025,motion_concentration,3508,10621,678,1.924984274662079,1.3912622246202149,17,17,0.009435017074888918,0.00872502964365296,-0.00020592654667820134,-0.01079145113764074
2025,motion_concentration,3785,407,678,3.6149935606353405,1.379848138452758,17,20,0.015598765154512861,0.012783094694443164,-0.010794421768968818,-0.257675361722037
2025,motion_concentration,3831,9702,678,2.146533158567006,1.2373350788018942,10,9,0.007033090222906324,0.007512556201031195,-0.004170192171249797,-0.33162371778972743
2025,motion_concentration,3854,11371,678,2.7386309919538547,1.4120782976407642,16,13,0.005497036288315549,0.0063192543549144276,-0.00012327548854808128,-0.26849814293084456
2025,motion_concentration,4073,1978,678,2.282834920128566,1.2956384447452922,14,14,0.010261889883051545,0.008719550721343339,0.0007923614585215507,0.05615737818737532
2025,motion_concentration,4139,4589,678,2.150689194043441,1.2444867953254157,8,10,0.0023340755287000192,0.0028033129932145684,-0.002335996389961587,-0.4488038116726983
2025,motion_concentration,4222,4996,678,2.0594381534000696,1.2772544348026131,6,7,0.004825232942481605,0.00455465340799055,-0.002622387452560079,-0.028976637860704146
2025,motion_concentration,4619,11433,678,1.999416071497795,1.4264879555773693,16,13,0.004380316081692648,0.003881507505541393,-0.00013180162706059742,-0.019950219206574582
2025,motion_concentration,4672,5257,678,2.0710382780159065,1.3769065578058182,17,17,0.004636322028875206,0.00446294942059744,-0.0024056561357371858,-0.24128657734292255
2025,motion_concentration,4719,5835,678,2.003139942785677,1.2909554813451802,15,14,0.0023613719084929485,0.0025652176871027166,0.0003230706644198789,0.14357667493826165
2025,motion_concentration,4980,11355,678,3.0378125588678793,1.4082132239798062,16,16,0.008385921702950938,0.008636430877115409,0.003148281330241674,0.24724807645434743
2025,motion_concentration,5176,2785,678,1.991682989568627,1.399846447238007,24,30,0.0069312139362569525,0.008546810405338334,0.00020409273512585094,0.03411595317481274
2025,motion_concentration,5274,7133,678,1.982610090062023,1.3287166680329394,15,12,0.00653312428227526,0.005417649841934491,-0.0028906169202718665,-0.15300345525465125
2025,motion_concentration,5368,10342,678,2.7005253384204955,1.2192193078326048,26,23,0.018629535305538347,0.018573892537373737,0.013591282767431429,0.42397266345373025
2025,motion_concentration,5587,1363,678,1.8603559524399809,1.2255241172054605,14,13,0.0037977638865926977,0.004535905612188529,0.0033461910187221142,0.10487482755181499
2025,motion_concentration,5601,826,678,2.8454578960389036,1.2911412568091598,18,20,0.009255202666025752,0.009005985274976425,-0.004355350983517651,-0.26406785876444705
2025,motion_concentration,5708,2576,678,1.9180190560964046,1.3533352863318198,14,15,0.005976538600708459,0.005369166432998007,0.0052635801112634,0.39198072918086513
2025,motion_concentration,5769,10922,678,2.3369041703082503,1.4134031803943274,45,51,0.01809522497795424,0.015340106636211992,-0.0028821990314970396,0.06503291926014398
2025,motion_concentration,5996,631,678,2.922212872782173,1.3246575909153033,22,21,0.012513345724773473,0.012671601281221356,0.0006197516011825482,-0.06409668677226697
2025,motion_concentration,6048,6074,678,2.0713067477478355,1.2562749755717273,8,8,0.0029110640915019914,0.002675519600462195,-0.001442519621248646,-0.1452667559497599
2025,motion_concentration,6082,4738,678,1.8566223823521741,1.3271563724213864,12,11,0.002504036425230005,0.0020084401785096517,-0.0006873654014093955,-0.15515879217719228
2025,motion_concentration,6540,7306,678,1.9141288440030055,1.360116429689435,12,12,0.0063051612370532695,0.006338912186082624,0.0074299488037786795,0.3882061591966022
2025,motion_concentration,6660,1777,678,2.472935933285134,1.37291285078699,9,9,0.0089833575387539,0.010739435906549133,0.0013003793974906714,-0.32380629240589587
2025,motion_concentration,6764,2311,678,1.902580608055642,1.3192493064444781,10,12,0.006048764217160496,0.006102202777668708,0.006592687521975055,0.40285076840605283
2025,motion_concentration,6827,6867,678,2.083941424000459,1.3507722367294366,10,8,0.002563041225486451,0.0025191204960295366,-0.00015151386981431035,-0.029194805018730167
2025,motion_concentration,7406,8050,678,1.8671306751913295,1.3611406013717762,7,7,0.006222709626027445,0.006598458619018643,-0.0043834540246858456,-0.3521186209425005
2025,motion_concentration,7997,9036,678,4.046952646516547,1.397151405341157,21,24,0.02015296831971103,0.02086543046657141,-0.03373914362245185,-0.7303521029872593
2025,motion_concentration,8346,217,678,1.8676089692271323,1.3578420125368085,19,21,0.044198896395013065,0.03689444433238798,0.020254138297327348,0.21881108878178057
2025,motion_concentration,8694,9326,678,2.102148197260584,1.3228904683368454,16,17,0.013422553802057813,0.016115214906218256,-0.006088782142048796,-0.18943610937742208
2025,motion_concentration,8727,1542,678,1.8644270923086828,1.301804175306687,21,21,0.030267894138579443,0.031825808056654914,0.018650319674202102,0.29724547635538434
2025,motion_concentration,8760,1272,678,2.019616334634119,1.402643114868827,11,9,0.008890788092165813,0.008194744943009091,0.004094840539719258,0.2207557262016146
2025,motion_concentration,8801,7856,678,2.3878774670468066,1.3633889640184984,40,32,0.07066354321095503,0.061546315022482645,0.03381185275104773,0.21608759110664588
2025,motion_concentration,9079,10848,678,1.891623240527636,1.302859114434877,19,16,0.013339876512303839,0.010895395254471474,-0.0070582175498386905,-0.14553205895570476
2025,motion_concentration,9201,64,678,2.382339396222705,1.3102356277664096,18,22,0.015937419882206427,0.018959057491662712,-0.020337794516743918,-0.6177336128346687
2025,motion_concentration,9282,8521,678,2.1541421325454,1.288577103861149,13,11,0.007466524027955224,0.007934381140505486,-0.0010511752255569198,-0.025859497158320838
2025,motion_concentration,9394,362,678,2.1250561409557687,1.3754864344361377,16,13,0.007565593565546536,0.007215053780167402,0.004813237273723365,0.25685420298837947
2025,motion_concentration,9440,11143,678,1.8672854669553507,1.3201200348199713,12,14,0.008042710962813615,0.00804896981436265,-3.2204052758577975e-05,-0.07457662084446054
2025,motion_concentration,9518,8285,678,1.994642307909865,1.2458123638692218,11,13,0.00976943302425859,0.009589170020341875,0.001743317899809044,0.09795067476179312
2025,motion_concentration,10429,3196,678,1.863409877776311,1.3606986706518875,14,13,0.0111895530721835,0.009573563146682673,-0.005045910379027407,-0.19439301697631634
2025,motion_concentration,10744,7773,678,2.278652058370318,1.4090347535992578,11,10,0.015196013298702127,0.016027573104450354,-0.010910958917686545,-0.5208837394614313
2025,motion_concentration,10796,2157,678,1.9462474853955647,1.2917453777276557,16,18,0.017160518464285346,0.015476549120430505,0.0037454623320933994,0.20145675934312568
2025,motion_concentration,10840,1122,678,3.2439113877335966,1.319129555017441,8,8,0.008262058063581712,0.00859284874216737,0.005512770275859228,0.34619721952632193
2025,motion_concentration,11202,5487,678,1.8644585069489374,1.4076521839040614,27,22,0.008540646403770502,0.008880830242709692,-0.0050825857814652585,-0.20194762243512904
2025,motion_concentration,11274,1204,678,3.847065738688094,1.292138707679511,20,18,0.015419283805397477,0.013288970871911054,-0.0036363581554447275,-0.20684776968946325
2025,motion_concentration,11324,5325,678,1.9463666198333818,1.3661071881657791,18,20,0.009608859106637446,0.009985624741290167,-0.005428069362754515,-0.3417279161173403
2025,motion_concentration,11562,1130,678,2.4959287675336954,1.41413098572976,21,24,0.015181748789285798,0.0180823793243281,-0.007497297631062393,-0.27376146821396485
2025,motion_concentration,11590,766,678,2.00155389426568,1.412298778775543,13,11,0.009582480554643169,0.009713464470272548,-0.006102866828728687,-0.32709133084112185
2025,half_height_width,261,11096,678,0.75,0.125,15,15,0.011086897931456008,0.013376686056961518,-0.002160644882484283,-0.033558233547156285
2025,half_height_width,276,2148,678,0.7,0.1,9,9,0.007187895591338034,0.008079189651146734,0.005015405036327825,0.10659302749524757
2025,half_height_width,294,9830,678,0.6190476190476191,0.15789473684210525,20,18,0.018977233064332744,0.023290398248087207,-0.005863114546207527,-0.07342196548443258
2025,half_height_width,337,8365,678,0.5,0.25,7,7,0.013175393316725348,0.013830169312170959,-0.01623240623113209,-0.6039942465439334
2025,half_height_width,407,631,678,0.5714285714285714,0.22727272727272727,20,21,0.012783094694443164,0.012671601281221356,-0.0036953114469105647,-0.11029829574087259
2025,half_height_width,435,1069,678,0.5172413793103449,0.24242424242424243,28,32,0.014238851970486799,0.016062378010128775,-0.004353764533895162,-0.04066839761736796
2025,half_height_width,463,6995,678,0.5454545454545454,0.16666666666666666,10,11,0.004825001182784838,0.004808505868998836,-0.0010019211504695945,-0.16963400436756682
2025,half_height_width,489,473,678,0.5,0.23529411764705882,17,16,0.021544967768950762,0.02313062332675031,0.02542878629402342,0.5767129913820688
2025,half_height_width,513,742,678,0.631578947368421,0.16666666666666666,18,17,0.016787441245228685,0.016873625629711952,0.007731032505941523,0.2086306428978562
2025,half_height_width,683,5472,678,0.5263157894736842,0.25,18,15,0.009046114319682275,0.010803981658134454,-0.0057309180266907015,-0.2544353685962714
2025,half_height_width,701,2311,678,0.5833333333333334,0.23076923076923078,11,12,0.006423817885286454,0.006102202777668708,-0.004481173055180849,-0.3181085510953365
2025,half_height_width,971,1627,678,0.5333333333333333,0.1891891891891892,29,36,0.029043250061772774,0.03029316212672395,0.015034904891228431,0.273048173263309
2025,half_height_width,1000,1236,678,0.5714285714285714,0.23809523809523808,20,20,0.02132075446713433,0.024304520519675243,-0.0019360111801882,-0.06110143661492675
2025,half_height_width,1020,10812,678,0.7142857142857143,0.16666666666666666,6,5,0.004730960390398664,0.003885404181446006,0.0014803965794807454,0.15745133009136897
2025,half_height_width,1107,10542,678,0.5714285714285714,0.125,6,7,0.0064161763105685665,0.007743748348775448,-0.0028215123331766997,-0.3555283844743158
2025,half_height_width,1122,1227,678,0.5555555555555556,0.2,8,9,0.00859284874216737,0.009880911871950282,0.00725760259462906,0.43147487643325877
2025,half_height_width,1175,2118,678,0.5666666666666667,0.1935483870967742,29,30,0.021711044243576616,0.02091943826697662,-0.0034942060682818105,-0.1595154164980433
2025,half_height_width,1429,2276,678,0.75,0.25,7,7,0.003198271216532156,0.0031135271166444767,-0.0009202854609292599,-0.12083828309736505
2025,half_height_width,1474,8751,678,0.5833333333333334,0.2,11,9,0.008908704146861623,0.008973217459192107,-0.014145522803793751,-0.9990678087002438
2025,half_height_width,1516,9579,678,0.5555555555555556,0.25,8,7,0.0056713257668628,0.005074476207712841,0.0004353906918887875,0.032826738483545254
2025,half_height_width,1607,766,678,0.6,0.25,9,11,0.008015699751672933,0.009713464470272548,0.0034358475926285683,0.31358399260185377
2025,half_height_width,1795,8143,678,0.5909090909090909,0.09090909090909091,21,21,0.023889409028279296,0.026956295245805784,-0.02420536089631444,-0.47988084568633016
2025,half_height_width,1831,10092,678,0.55,0.21739130434782608,19,22,0.00928192895204738,0.010652888518016823,-0.00046245643735152997,0.019958783876481007
2025,half_height_width,1904,2019,678,0.5454545454545454,0.22727272727272727,21,21,0.012346664856926814,0.011636594663930744,0.010239795567682864,0.29494473166288127
2025,half_height_width,2182,10674,678,0.625,0.14285714285714285,7,6,0.004154018287760408,0.003369503505536997,-0.0007223128628104647,-0.0806596439981779
2025,half_height_width,2189,11202,678,0.6538461538461539,0.21428571428571427,25,27,0.00956176700494904,0.008540646403770502,0.012156957967757056,0.46656934132560357
2025,half_height_width,2214,3334,678,0.5,0.23809523809523808,17,20,0.006802307211490444,0.008332885548311353,0.0013001389587605945,0.021165092055163037
2025,half_height_width,2355,4996,678,0.5,0.25,7,7,0.004251635729566772,0.00455465340799055,0.0008520753764875537,0.3066100129219167
2025,half_height_width,2436,1786,678,0.5,0.2,9,9,0.006410370772616858,0.006289772389376225,-0.008944054913555424,-0.6944512138722093
2025,half_height_width,2678,3300,678,0.6428571428571429,0.23529411764705882,13,16,0.01305094686020336,0.01217161691168478,0.0019228305031164447,0.10970432792865814
2025,half_height_width,2711,6981,678,0.5,0.1,9,9,0.00453091146959661,0.004056219920377302,-0.0005346045507462784,-0.048031565371175755
2025,half_height_width,2776,6827,678,0.5,0.18181818181818182,9,10,0.002529359975418366,0.002563041225486451,0.0008867310348868324,0.08147841299332759
2025,half_height_width,3012,8050,678,0.6666666666666666,0.25,8,7,0.007575561768693007,0.006598458619018643,-0.005360372556234709,-0.34439145614573374
2025,half_height_width,3177,600,678,0.5714285714285714,0.16666666666666666,6,5,0.0029296944777890133,0.00327120400331804,0.00038977972974895065,0.06687981790275041
2025,half_height_width,3354,3734,678,0.5925925925925926,0.08333333333333333,26,23,0.011798064081381732,0.013929127925656815,-0.003868175588623615,-0.1290824904197529
2025,half_height_width,3508,10621,678,0.5555555555555556,0.16666666666666666,17,17,0.009435017074888918,0.00872502964365296,-0.00020592654667820134,-0.01079145113764074
2025,half_height_width,3577,5708,678,0.5,0.26666666666666666,13,14,0.005631183298161702,0.005976538600708459,0.00190776026300341,0.23983722512010472
2025,half_height_width,3665,4581,678,0.6363636363636364,0.2222222222222222,10,8,0.0035418100237141203,0.0030494646412897453,0.00012646758191786883,0.11580759751311298
2025,half_height_width,3712,4444,678,0.5,0.23076923076923078,15,12,0.0036361520607703923,0.0034151471886074702,0.007134936741602786,0.8609219684252641
2025,half_height_width,3961,6074,678,0.6,0.2222222222222222,9,8,0.002631776477439729,0.002675519600462195,0.0012437952138449622,0.24195486013433584
2025,half_height_width,4316,4029,678,0.5652173913043478,0.13636363636363635,22,21,0.007399892195766533,0.006769488055246242,0.0030178030687607925,0.1807091883124197
2025,half_height_width,4734,4312,678,0.6,0.2,4,4,0.0005779262747225289,0.0005625257554084939,-0.00014085105057139104,-0.12629355948393392
2025,half_height_width,5003,4286,678,0.6086956521739131,0.18518518518518517,22,26,0.005068838584223911,0.004663415747407029,-0.0010636029656522718,-0.07161743292272148
2025,half_height_width,5257,4262,678,0.5555555555555556,0.05263157894736842,17,18,0.00446294942059744,0.004605875354983802,-0.004909376953748651,-0.36198358290079213
2025,half_height_width,5722,5972,678,0.625,0.2222222222222222,7,8,0.0031959965320069728,0.003556891015007224,0.0012473201519698565,0.11705066125803709
2025,half_height_width,5814,4863,678,0.5,0.15789473684210525,21,18,0.004777664361720113,0.004522648489952985,-3.0576575550771146e-05,-0.030994214510979223
2025,half_height_width,5996,4050,678,0.6521739130434783,0.16666666666666666,22,23,0.012513345724773473,0.0129152449613672,0.0011643344179727661,-0.013779038937237753
2025,half_height_width,6428,3675,678,0.55,0.23684210526315788,39,37,0.011139868917205753,0.012797631068973025,-0.003055621079146211,-0.07872252644037883
2025,half_height_width,6568,6867,678,0.6363636363636364,0.2222222222222222,10,8,0.002522284667386465,0.0025191204960295366,-0.00038070911738241446,-0.07087725136313162
2025,half_height_width,6893,5176,678,0.5483870967741935,0.2,30,24,0.007850512906152574,0.0069312139362569525,-0.006628501170454286,-0.236686656055789
2025,half_height_width,7047,4538,678,0.6666666666666666,0.15384615384615385,11,12,0.003980361196337157,0.0036616514210621176,1.7820872481285124e-05,-0.03705272477703747
2025,half_height_width,7180,9508,678,0.7272727272727273,0.18181818181818182,10,10,0.01202044446330941,0.013741391421691063,0.010295186868802968,0.12578937050663713
2025,half_height_width,7219,6018,678,0.6521739130434783,0.2631578947368421,22,18,0.014367446452632215,0.011875787449482367,-0.0021344577635417513,-0.06514456026773444
