policy_id,entry_alpha,exit_alpha,weight_power,volatility_window,entry_confirm,cooldown,trades,mean_net_bp,median_net_bp,win_rate,profit_factor,mean_bars,short_hold_fraction,sharpe,return,cagr,mdd,sum_trade_net_bp
e0.01_x0.05_p1_w240_c1_d0,0.01,0.05,1.0,240,1,0,75,2.394458527740953,-57.24886965784437,0.4,1.0221185434204954,609.5466666666666,0.0,0.06922570656909476,-0.012474102364523842,-0.012986199921142139,0.21575149002193605,179.58438958057147
e0.05_x0.05_p2_w480_c3_d0,0.05,0.05,2.0,480,3,0,95,6.983883804866671,-29.154698861552085,0.43157894736842106,1.0656610802663484,588.6,0.0,0.24476550122092358,0.028574619523137557,0.029772797848132804,0.271024844747874,663.4689614623337
