year,view,scenario,cost_bps,policy,alpha,cagr,total_log_return,mdd,daily_mdd,longest_underwater_days,mean_exposure,turnover,cost_log,daily_sharpe
2024,0,legacy_on_minute,0,baseline,1.0,2.403529652603094,1.2248130262531358,0.13496277402621248,0.0722817668741542,30,1.0,1360.0,0.0,4.082814807562331
2024,0,legacy_on_minute,0,slow_conflict_half,1.0,1.8781545968361233,1.0571493237827756,0.0930204533038077,0.06011380418933649,29,0.8294679752066115,1111.5,0.0,4.011213325776655
2024,0,legacy_on_minute,0,constant_075,0.75,1.50580432215926,0.9186097696898519,0.10303375881454432,0.054716517788982996,30,0.75,1020.0,0.0,4.082814807562331
2024,0,legacy_on_minute,0,constant_050,0.5,0.8448657546290717,0.6124065131265679,0.06992622552090658,0.036818691457394505,30,0.5,680.0,0.0,4.082814807562331
2024,0,legacy_on_minute,0,matched_constant,0.8294679752066115,1.7619672039464505,1.015943180892871,0.1133088357821132,0.060335776512636115,30,0.8294679752066115,1128.0764462809916,0.0,4.08281480756233
2024,0,legacy_on_minute,1,baseline,1.0,1.9707053744759158,1.0887994244395305,0.13530875431511294,0.07653989536879163,35,1.0,1360.0,0.1360136018136054,3.5996812383686736
2024,0,legacy_on_minute,1,slow_conflict_half,1.0,1.5753629523879857,0.9459904765665293,0.09339164461886787,0.0631168765445091,35,0.8294679752066115,1111.5,0.11115884721624644,3.5629112184466543
2024,0,legacy_on_minute,1,constant_075,0.75,1.2627980414069335,0.8166021189247661,0.10330282850515954,0.0579723704222309,35,0.75,1020.0,0.10200765076508607,3.5996932244110043
2024,0,legacy_on_minute,1,constant_050,0.5,0.7235792930358724,0.5444031128998841,0.07011223097506465,0.039031573323273415,35,0.5,680.0,0.06800340022668366,3.599705209658874
2024,0,legacy_on_minute,1,matched_constant,0.8294679752066115,1.4673043001487567,0.9031261781969373,0.11360300414961219,0.06391457982446638,35,0.8294679752066115,1128.0764462809916,0.11281700269593356,3.5996894144710794
2024,0,legacy_on_minute,3,baseline,1.0,1.262998213633071,0.8166905772710936,0.13600050728397972,0.09131454374799829,59,1.0,1360.0,0.4081224489820425,2.6556365512462565
