year,view,scenario,cost_bps,rank,phase,mdd,start,end,minutes,days,baseline_net_log,slow_net_log,matched_net_log,slow_vs_matched_log,conflict_share,both_share,wins_removed_log,losses_avoided_log,gross_delta_log,cost_savings_log,net_delta_log
2024,0,legacy_on_minute,3,2,decline,0.11321352234639824,2024-08-05 09:30:00,2024-08-29 09:51:00,4341,19,-0.12015104982984924,-0.08590617938866925,-0.09965991923347656,0.01375373984480731,0.29255931812946323,0.11402902557014513,0.16026869590789872,0.18730964926897098,0.027040953361072262,0.00720391708010776,0.03424487044118002
2024,0,legacy_on_minute,3,2,recovery,0.11321352234639824,2024-08-29 09:51:00,2024-09-27 09:53:00,4562,20,0.12250904267184104,0.1052888132185846,0.1016184232007957,0.003670390017788951,0.30140289346777727,0.027400263042525207,0.223670073700994,0.20134696271016805,-0.022323110990825956,0.00510288153756955,-0.017220229453256408
2024,0,legacy_on_minute,3,3,decline,0.10943063811209695,2024-11-29 13:02:00,2024-12-06 10:36:00,1144,6,-0.11589428833921209,-0.10564728531303308,-0.09613004013119716,-0.009517245181835932,0.4020979020979021,0.17045454545454544,0.09326383753692369,0.1017097599822927,0.008445922445369014,0.0018010805808099904,0.010247003026179004
2024,0,legacy_on_minute,3,3,recovery,0.10943063811209695,2024-12-06 10:36:00,2024-12-31 14:59:00,4253,18,0.02796677790386984,0.02401219091671908,0.02319876967124569,0.0008134212454733976,0.30543146014577943,0.03056665882906184,0.23595600605363654,0.2276486613250639,-0.008307344728572641,0.004352757741421883,-0.003954586987150758
2024,0,legacy_on_minute,3,4,decline,0.10438927508384072,2024-11-06 10:12:00,2024-11-21 09:34:00,2602,12,-0.11024941921070307,-0.08294859496832982,-0.09144729236892077,0.00849869740059094,0.3900845503458878,0.10568793235972329,0.2832107453654289,0.30480850798468806,0.021597762619259164,0.005703061623114123,0.02730082424237329
2024,0,legacy_on_minute,3,4,recovery,0.10438927508384072,2024-11-21 09:34:00,2024-11-27 10:59:00,1045,5,0.11075409192511487,0.08604836931250082,0.09186717621335024,-0.005818806900849427,0.25263157894736843,0.004784688995215311,0.08181648027166277,0.05666025112201911,-0.02515622914964366,0.0004505065370296155,-0.024705722612614046
2024,0,legacy_on_minute,3,5,decline,0.09557430335457903,2024-04-09 09:51:00,2024-05-17 14:17:00,6176,26,-0.10045512606132595,-0.0887561888133234,-0.08332219519003815,-0.005433993623285228,0.3160621761658031,0.03076424870466321,0.23836764478747474,0.2427123835421563,0.004344738754681554,0.0073541984933210205,0.011698937248002575
2024,0,legacy_on_minute,3,5,recovery,0.09557430335457903,2024-05-17 14:17:00,2024-07-05 13:59:00,8142,35,0.10071035381028681,0.07478988763284629,0.08353851027749415,-0.008748622644647864,0.32940309506263815,0.0552689756816507,0.38523569168834415,0.3500097325640814,-0.03522595912426274,0.009305492946822239,-0.025920466177440503
2024,0,legacy_on_minute,3,6,decline,0.09030262194443171,2024-10-09 11:22:00,2024-10-09 13:16:00,24,1,-0.09464328636607008,-0.0573448851901972,-0.07850354962916636,0.02115866443896916,0.5416666666666666,0.0,0.0010345440343968448,0.03818286641862256,0.03714832238422572,0.00015007879164716026,0.03729840117587288
2024,0,legacy_on_minute,3,6,recovery,0.09030262194443171,2024-10-09 13:16:00,2024-10-10 09:34:00,108,2,0.11279180277712345,0.06880006676191153,0.09355721374924134,-0.024757146987329812,0.4537037037037037,0.0,0.06948861123325267,0.025346796426393592,-0.04414181480685908,0.00015007879164716026,-0.04399173601521192
2024,0,legacy_on_minute,3,7,decline,0.08097220228697187,2024-10-08 09:30:00,2024-10-09 09:32:00,242,2,-0.08443890930041409,-0.08443890930041409,-0.07003937112606919,-0.014399538174344896,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2024,0,legacy_on_minute,3,7,recovery,0.08097220228697187,2024-10-09 09:32:00,2024-10-09 09:37:00,5,1,0.08473550183706724,0.08473550183706724,0.07028538513690828,0.014450116700158964,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2024,0,legacy_on_minute,3,8,decline,0.07271669346995085,2024-10-18 14:39:00,2024-10-25 10:16:00,1027,6,-0.07549614357023275,-0.0618193143328552,-0.06262125114614932,0.0008019368132941049,0.5219084712755598,0.11295034079844206,0.20156979535212827,0.21299544271479842,0.011425647362670155,0.002251181874707404,0.013676829237377558
2024,0,legacy_on_minute,3,8,recovery,0.07271669346995085,2024-10-25 10:16:00,2024-11-05 10:18:00,1682,8,0.07653461434670578,0.045831286545065866,0.06348349571152935,-0.017652209166463498,0.415576694411415,0.04399524375743163,0.1778092715405606,0.1451547168259415,-0.03265455471461909,0.0019512269129791844,-0.030703327801639903
2024,0,legacy_on_minute,3,9,decline,0.06961105069257964,2024-10-11 10:13:00,2024-10-14 10:55:00,282,2,-0.07215255520481756,-0.05643648225296084,-0.05984813195253414,0.00341164969957329,0.8226950354609929,0.0,0.09024065640111445,0.10535641418638253,0.01511575778526808,0.000600315166588641,0.015716072951856723
2024,0,legacy_on_minute,3,9,recovery,0.06961105069257964,2024-10-14 10:55:00,2024-10-16 09:30:00,395,3,0.08157032425775912,0.050356629836769085,0.06766007361821935,-0.017303443781450274,0.43037974683544306,0.0,0.06726187527492389,0.03574802327063953,-0.03151385200428436,0.0003001575832943205,-0.031213694420990038
2024,0,legacy_on_minute,3,10,decline,0.05903891024058328,2024-02-08 13:50:00,2024-02-27 09:37:00,1517,8,-0.0608534901354104,-0.03863689355011565,-0.05047546069133407,0.011838567141218406,0.4792353328938695,0.09690177982860909,0.12329066226644159,0.1422055254354988,0.018914863169057217,0.0033017334162375256,0.02221659658529474
2024,0,legacy_on_minute,3,10,recovery,0.05903891024058328,2024-02-27 09:37:00,2024-02-28 10:44:00,307,2,0.06121179108213398,0.05545626695013572,0.05077327136726236,0.004682995582873352,0.28338762214983715,0.18892508143322476,0.01889606740614269,0.012840385690850109,-0.006055681715292582,0.0003001575832943205,-0.005755524131998262
2024,0,delay_1m,0,1,decline,0.13091438793494958,2024-09-27 13:24:00,2024-09-30 09:53:00,119,2,-0.14031364065786534,-0.09413355723868655,-0.11638687934458196,0.02225332210589542,0.5042016806722689,0.0,0.005789782075829919,0.051969865495008705,0.046180083419178786,0.0,0.046180083419178786
2024,0,delay_1m,0,1,recovery,0.13091438793494958,2024-09-30 09:53:00,2024-10-08 09:30:00,217,2,0.29694610074026606,0.29694610074026606,0.24630983728070005,0.050636263459566025,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2024,0,delay_1m,0,2,decline,0.10400026726406991,2024-08-05 09:30:00,2024-08-29 09:51:00,4341,19,-0.10981516429304339,-0.07551808358949108,-0.09108910735161257,0.015571023762121496,0.2927896797972817,0.11402902557014513,0.15487379091168796,0.18917087161524027,0.03429708070355231,0.0,0.03429708070355231
2024,0,delay_1m,0,2,recovery,0.10400026726406991,2024-08-29 09:51:00,2024-09-26 09:41:00,4310,19,0.11000173264438029,0.07997638182346245,0.09124386143036614,-0.01126747960690369,0.308584686774942,0.029002320185614848,0.21643301240025048,0.18640766157933264,-0.03002535082091784,0.0,-0.03002535082091784
2024,0,delay_1m,0,3,decline,0.0906877805120205,2024-11-06 10:12:00,2024-11-21 09:34:00,2602,12,-0.09506676799460578,-0.068593475311721,-0.07885565797018129,0.01026218265846027,0.3900845503458878,0.10568793235972329,0.28254713245511365,0.30902042513799843,0.026473292682884786,0.0,0.026473292682884786
2024,0,delay_1m,0,3,recovery,0.0906877805120205,2024-11-21 09:34:00,2024-11-27 10:29:00,1015,5,0.09508226590751345,0.08078287247914595,0.0788685131260394,0.0019143593531065544,0.22955665024630542,0.0,0.06516916931484751,0.050869775886480006,-0.014299393428367502,0.0,-0.014299393428367502
2024,0,delay_1m,0,4,decline,0.08896789409413434,2024-11-29 13:02:00,2024-12-06 10:31:00,1139,6,-0.09317713985595155,-0.08252533256789674,-0.07728825567665844,-0.005237076891238297,0.4038630377524144,0.17120280948200176,0.09336394243745882,0.10401574972551364,0.010651807288054815,0.0,0.010651807288054815
2024,0,delay_1m,0,4,recovery,0.08896789409413434,2024-12-06 10:31:00,2024-12-31 14:59:00,4258,18,0.05910296476342136,0.051038495379191584,0.04902452531753765,0.002013970061653912,0.30483795209018316,0.030530765617660875,0.23592064456432071,0.22785617518009094,-0.008064469384229778,0.0,-0.008064469384229778
2024,0,delay_1m,0,5,decline,0.08151644150478389,2024-10-18 14:39:00,2024-10-21 09:59:00,50,2,-0.08503127487343498,-0.07110234820601846,-0.07053145141705584,-0.0005708967889626109,0.3,0.0,0.020537816970456646,0.034466743637873165,0.013928926667416519,0.0,0.013928926667416519
2024,0,delay_1m,0,5,recovery,0.08151644150478389,2024-10-21 09:59:00,2024-11-05 10:10:00,2651,12,0.08525875637006308,0.055544330130101294,0.07072014199180715,-0.015175811861705848,0.45794039984911356,0.07167106752168993,0.3553807891952001,0.3256663629552383,-0.02971442623996179,0.0,-0.02971442623996179
2024,0,delay_1m,0,6,decline,0.08097220228697187,2024-10-08 09:30:00,2024-10-09 09:32:00,242,2,-0.08443890930041409,-0.08443890930041409,-0.07004009804505422,-0.014398811255359868,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2024,0,delay_1m,0,6,recovery,0.08097220228697187,2024-10-09 09:32:00,2024-10-09 09:37:00,5,1,0.08473550183706724,0.08473550183706724,0.07028611460920371,0.01444938722786353,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2024,0,delay_1m,0,7,decline,0.08036976459016942,2024-10-09 11:22:00,2024-10-09 13:16:00,24,1,-0.08378360776254468,-0.04920016001119221,-0.06949654076391792,0.020296380752725707,0.5833333333333334,0.0,0.0035994186672700934,0.03818286641862256,0.03458344775135247,0.0,0.03458344775135247
2024,0,delay_1m,0,7,recovery,0.08036976459016942,2024-10-09 13:16:00,2024-10-10 09:33:00,107,2,0.09056169356942956,0.057873287000378415,0.07511880422522105,-0.017245517224842636,0.4392523364485981,0.0,0.05799693939749995,0.025308532828448804,-0.03268840656905114,0.0,-0.03268840656905114
2024,0,delay_1m,0,8,decline,0.06622236382309123,2024-04-29 11:14:00,2024-05-17 14:17:00,2733,12,-0.06851694599648273,-0.06391698043209981,-0.05683320231278499,-0.007083778119314826,0.33882180753750457,0.014635931211123308,0.09801969298700319,0.1026196585513861,0.004599965564382913,0.0,0.004599965564382913
2024,0,delay_1m,0,8,recovery,0.06622236382309123,2024-05-17 14:17:00,2024-05-27 14:33:00,1456,7,0.0687791822837811,0.05442564122634952,0.057050721172579866,-0.002625079946230345,0.27197802197802196,0.0,0.06018064079098728,0.0458270997335557,-0.014353541057431585,0.0,-0.014353541057431585
2024,0,delay_1m,0,9,decline,0.06339343798072523,2024-10-11 10:13:00,2024-10-14 10:55:00,282,2,-0.065491976044048,-0.05144118297693989,-0.05432406056987012,0.0028828775929302256,0.8226950354609929,0.0,0.0917478202040023,0.1057986132711104,0.014050793067108103,0.0,0.014050793067108103
2024,0,delay_1m,0,9,recovery,0.06339343798072523,2024-10-14 10:55:00,2024-10-16 09:30:00,395,3,0.08174684788618158,0.0520762567109081,0.06780709613919911,-0.01573083942829101,0.43037974683544306,0.0,0.06647201133511382,0.03680142015984034,-0.029670591175273486,0.0,-0.029670591175273486
2024,0,delay_1m,0,10,decline,0.06168977121040489,2024-10-09 09:52:00,2024-10-09 10:18:00,26,1,-0.06367465033918496,-0.05681194595400729,-0.05281663145214487,-0.0039953145018624125,0.2692307692307692,0.0,0.0012496020877232894,0.008112306472900954,0.006862704385177665,0.0,0.006862704385177665
2024,0,delay_1m,0,10,recovery,0.06168977121040489,2024-10-09 10:18:00,2024-10-09 11:21:00,63,1,0.06481992563898942,0.03240996281949471,0.053766610495591505,-0.021356647676096793,1.0,0.0,0.058618539548117354,0.026208576728622646,-0.03240996281949471,0.0,-0.03240996281949471
2024,0,delay_1m,3,1,decline,0.13569189316630678,2024-08-05 09:30:00,2024-08-29 09:51:00,4341,19,-0.1458259686149883,-0.10447498208245339,-0.12095769758193341,0.016482715499480036,0.2927896797972817,0.11402902557014513,0.15487379091168796,0.18917087161524027,0.03429708070355231,0.0070539058289826335,0.04135098653253494
2024,0,delay_1m,3,1,recovery,0.13569189316630678,2024-08-29 09:51:00,2024-09-27 11:20:00,4649,20,0.14901243305654246,0.12989675544529555,0.12360341953590154,0.00629333590939402,0.29576252957625293,0.02688750268875027,0.22233728704977596,0.19811872790095952,-0.024218559148816432,0.00510288153756955,-0.019115677611246884
2024,0,delay_1m,3,2,decline,0.13195697779860735,2024-09-27 13:24:00,2024-09-30 09:53:00,119,2,-0.14151400080193016,-0.09503375979945705,-0.11738249901892599,0.02234873921946894,0.5042016806722689,0.0,0.005789782075829919,0.051969865495008705,0.046180083419178786,0.0003001575832943205,0.046480241002473104
2024,0,delay_1m,3,2,recovery,0.13195697779860735,2024-09-30 09:53:00,2024-10-08 09:30:00,217,2,0.29694610074026606,0.29694610074026606,0.24630983728070005,0.050636263459566025,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2024,0,delay_1m,3,3,decline,0.1133228397002183,2024-11-06 10:12:00,2024-11-21 09:34:00,2602,12,-0.1202743310199672,-0.08809797671396831,-0.09976367113140588,0.011665694417437537,0.3900845503458878,0.10568793235972329,0.28254713245511365,0.30902042513799843,0.026473292682884786,0.005703061623114123,0.03217635430599891
2024,0,delay_1m,3,3,recovery,0.1133228397002183,2024-11-21 09:34:00,2024-11-28 09:45:00,1211,6,0.12097811951495462,0.09402107345929989,0.10034872114687876,-0.0063276476875788815,0.3385631709331131,0.004128819157720892,0.1167776727592833,0.08952013141772408,-0.02725754134155922,0.0003004952859044889,-0.026957046055654733
2024,0,delay_1m,3,4,decline,0.10488488132633197,2024-04-09 09:51:00,2024-05-17 14:17:00,6176,26,-0.11080294476227598,-0.10064826596505641,-0.09190633338262591,-0.00874193258243049,0.3159002590673575,0.03076424870466321,0.23740968180136157,0.24021016210526014,0.002800480303898567,0.0073541984933210205,0.010154678797219588
2024,0,delay_1m,3,4,recovery,0.10488488132633197,2024-05-17 14:17:00,2024-07-05 14:05:00,8148,35,0.11108358949301213,0.08310788400521792,0.09214373327357253,-0.009035849268354604,0.32989690721649484,0.05522827687776141,0.38943256693850126,0.35215136850388484,-0.037281198434616414,0.009305492946822239,-0.027975705487794177
2024,0,delay_1m,3,5,decline,0.10037828561743738,2024-11-29 13:02:00,2024-12-06 10:31:00,1139,6,-0.10578092136863226,-0.09332803349976747,-0.08774226225727073,-0.0055857712424967395,0.4038630377524144,0.17120280948200176,0.09336394243745882,0.10401574972551364,0.010651807288054815,0.0018010805808099904,0.012452887868864806
2024,0,delay_1m,3,5,recovery,0.10037828561743738,2024-12-06 10:31:00,2024-12-31 14:59:00,4258,18,0.029694141233833023,0.025982429591025112,0.02463184329610897,0.001350586294916121,0.30483795209018316,0.030530765617660875,0.23592064456432071,0.22785617518009094,-0.008064469384229778,0.004352757741421883,-0.003711711642807895
2024,0,delay_1m,3,6,decline,0.08333995470524562,2024-10-18 14:39:00,2024-10-25 10:16:00,1027,6,-0.08701860033053103,-0.07046115690307891,-0.07217950916691493,0.0017183522638359915,0.5209347614410905,0.11197663096397274,0.20158537250399888,0.2158916340567436,0.014306261552744726,0.002251181874707404,0.01655744342745213
2024,0,delay_1m,3,6,recovery,0.08333995470524562,2024-10-25 10:16:00,2024-11-06 10:01:00,1905,9,0.0871717761581472,0.05480170475571903,0.07230748216507996,-0.017505777409360927,0.3753280839895013,0.03937007874015748,0.1809846550523142,0.14666328919638483,-0.034321365855929375,0.001951294453501218,-0.03237007140242816
2024,0,delay_1m,3,7,decline,0.08097220228697187,2024-10-08 09:30:00,2024-10-09 09:32:00,242,2,-0.08443890930041409,-0.08443890930041409,-0.07004009804505422,-0.014398811255359868,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2024,0,delay_1m,3,7,recovery,0.08097220228697187,2024-10-09 09:32:00,2024-10-09 09:37:00,5,1,0.08473550183706724,0.08473550183706724,0.07028611460920371,0.01444938722786353,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2024,0,delay_1m,3,8,decline,0.08092154273141534,2024-10-09 11:22:00,2024-10-09 13:16:00,24,1,-0.08438378783457709,-0.04965026129157746,-0.06999435060108994,0.020344089309512463,0.5833333333333334,0.0,0.0035994186672700934,0.03818286641862256,0.03458344775135247,0.00015007879164716026,0.03473352654299963
2024,0,delay_1m,3,8,recovery,0.08092154273141534,2024-10-09 13:16:00,2024-10-10 09:33:00,107,2,0.08996151349739714,0.057423185719993164,0.07462099438804903,-0.017197808668055876,0.4392523364485981,0.0,0.05799693939749995,0.025308532828448804,-0.03268840656905114,0.00015007879164716026,-0.03253832777740398
2024,0,delay_1m,3,9,decline,0.06563927146850432,2024-10-11 10:13:00,2024-10-14 10:55:00,282,2,-0.06789269633217765,-0.05324158809848091,-0.05631529991855817,0.0030737118200772602,0.8226950354609929,0.0,0.0917478202040023,0.1057986132711104,0.014050793067108103,0.000600315166588641,0.014651108233696744
2024,0,delay_1m,3,9,recovery,0.06563927146850432,2024-10-14 10:55:00,2024-10-16 09:30:00,395,3,0.07934612759805193,0.04997569400607277,0.06581585679051105,-0.015840162784438297,0.43037974683544306,0.0,0.06647201133511382,0.03680142015984034,-0.029670591175273486,0.0003001575832943205,-0.029370433591979165
2024,0,delay_1m,3,10,decline,0.0651680328925839,2024-02-08 13:50:00,2024-02-27 09:37:00,1517,8,-0.06738848016762332,-0.04353813607427534,-0.05589660579881531,0.012358469724539965,0.4792353328938695,0.0962425840474621,0.1219199325905369,0.14246854326764735,0.020548610677110446,0.0033017334162375256,0.02385034409334797
2024,0,delay_1m,3,10,recovery,0.0651680328925839,2024-02-27 09:37:00,2024-02-28 11:11:00,334,2,0.06885868996828376,0.05905467597013336,0.057116721892675706,0.0019379540774576562,0.3413173652694611,0.17664670658682635,0.02822397261214693,0.01811980103070221,-0.01010417158144472,0.0003001575832943205,-0.0098040139981504
2024,0,delay_1m_observed,0,1,decline,0.13091438793494958,2024-09-27 13:24:00,2024-09-30 09:53:00,119,2,-0.14031364065786534,-0.09413355723868655,-0.11638687934458196,0.02225332210589542,0.5042016806722689,0.0,0.005789782075829919,0.051969865495008705,0.046180083419178786,0.0,0.046180083419178786
2024,0,delay_1m_observed,0,1,recovery,0.13091438793494958,2024-09-30 09:53:00,2024-10-08 09:30:00,217,2,0.29694610074026606,0.29694610074026606,0.24630983728070005,0.050636263459566025,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2024,0,delay_1m_observed,0,2,decline,0.10400026726406991,2024-08-05 09:30:00,2024-08-29 09:51:00,4341,19,-0.10981516429304339,-0.07551808358949108,-0.09108910735161257,0.015571023762121496,0.2927896797972817,0.11402902557014513,0.15487379091168796,0.18917087161524027,0.03429708070355231,0.0,0.03429708070355231
2024,0,delay_1m_observed,0,2,recovery,0.10400026726406991,2024-08-29 09:51:00,2024-09-26 09:41:00,4310,19,0.11000173264438029,0.07997638182346245,0.09124386143036614,-0.01126747960690369,0.308584686774942,0.029002320185614848,0.21643301240025048,0.18640766157933264,-0.03002535082091784,0.0,-0.03002535082091784
2024,0,delay_1m_observed,0,3,decline,0.0906877805120205,2024-11-06 10:12:00,2024-11-21 09:34:00,2602,12,-0.09506676799460578,-0.068593475311721,-0.07885565797018129,0.01026218265846027,0.3900845503458878,0.10568793235972329,0.28254713245511365,0.30902042513799843,0.026473292682884786,0.0,0.026473292682884786
2024,0,delay_1m_observed,0,3,recovery,0.0906877805120205,2024-11-21 09:34:00,2024-11-27 10:29:00,1015,5,0.09508226590751345,0.08078287247914595,0.0788685131260394,0.0019143593531065544,0.22955665024630542,0.0,0.06516916931484751,0.050869775886480006,-0.014299393428367502,0.0,-0.014299393428367502
2024,0,delay_1m_observed,0,4,decline,0.08896789409413434,2024-11-29 13:02:00,2024-12-06 10:31:00,1139,6,-0.09317713985595155,-0.08252533256789674,-0.07728825567665844,-0.005237076891238297,0.4038630377524144,0.17120280948200176,0.09336394243745882,0.10401574972551364,0.010651807288054815,0.0,0.010651807288054815
2024,0,delay_1m_observed,0,4,recovery,0.08896789409413434,2024-12-06 10:31:00,2024-12-31 14:59:00,4258,18,0.05910296476342136,0.051038495379191584,0.04902452531753765,0.002013970061653912,0.30483795209018316,0.030530765617660875,0.23592064456432071,0.22785617518009094,-0.008064469384229778,0.0,-0.008064469384229778
2024,0,delay_1m_observed,0,5,decline,0.08151644150478389,2024-10-18 14:39:00,2024-10-21 09:59:00,50,2,-0.08503127487343498,-0.07110234820601846,-0.07053145141705584,-0.0005708967889626109,0.3,0.0,0.020537816970456646,0.034466743637873165,0.013928926667416519,0.0,0.013928926667416519
2024,0,delay_1m_observed,0,5,recovery,0.08151644150478389,2024-10-21 09:59:00,2024-11-05 10:10:00,2651,12,0.08525875637006308,0.055544330130101294,0.07072014199180715,-0.015175811861705848,0.45794039984911356,0.07167106752168993,0.3553807891952001,0.3256663629552383,-0.02971442623996179,0.0,-0.02971442623996179
