entry_i,exit_i,side,entry_time,exit_time,entry,exit,bars,gross_bp,net_bp,forced_year_end
36244,36516,1,2025-08-18 09:34:00+08:00,2025-08-19 10:06:00+08:00,7158.34,7193.59,272,49.24326030895321,45.224366783533924,False
37442,38097,1,2025-08-25 09:32:00+08:00,2025-08-27 13:57:00+08:00,7433.96,7472.24,655,51.4934166985026,47.47362329050375,False
38130,38361,-1,2025-08-27 14:30:00+08:00,2025-08-28 14:21:00+08:00,7398.07,7377.29,231,28.088406841243476,24.08920668127479,False
41948,42692,-1,2025-09-18 14:08:00+08:00,2025-09-23 14:32:00+08:00,7485.78,7356.82,744,172.27329683747072,168.27409667750314,False
43687,44171,1,2025-09-30 09:37:00+08:00,2025-10-10 09:41:00+08:00,7564.68,7562.74,484,-2.5645499875748268,-6.562724532670483,False
44177,44931,-1,2025-10-10 09:47:00+08:00,2025-10-15 10:21:00+08:00,7548.72,7442.31,754,140.9642959336155,136.9650957736468,False
46564,47539,1,2025-10-24 09:34:00+08:00,2025-10-30 09:49:00+08:00,7381.38,7516.85,975,183.5293671373117,179.45676990990256,False
47654,47800,-1,2025-10-30 13:14:00+08:00,2025-10-31 10:10:00+08:00,7477.01,7567.48,146,-120.99756453448629,-124.99676469445387,False
48483,49205,-1,2025-11-05 09:33:00+08:00,2025-11-10 09:35:00+08:00,7357.01,7580.99,722,-304.44433268406624,-308.4435328440338,False
49683,51849,-1,2025-11-12 09:33:00+08:00,2025-11-25 09:39:00+08:00,7486.82,7237.08,2166,333.572865382098,329.57366522212925,False
52340,53043,1,2025-11-27 09:50:00+08:00,2025-12-02 09:33:00+08:00,7309.0,7329.71,703,28.33492953892458,24.324397673483045,False
53051,53604,-1,2025-12-02 09:41:00+08:00,2025-12-04 10:54:00+08:00,7301.18,7261.29,553,54.635004204800495,50.635804044831815,False
55447,55607,-1,2025-12-16 09:37:00+08:00,2025-12-16 13:47:00+08:00,7243.27,7200.76,160,58.68896230569965,54.68976214573207,False
55862,57468,1,2025-12-17 14:02:00+08:00,2025-12-26 11:18:00+08:00,7267.96,7583.95,1606,434.77124254948984,430.5981686672466,False
57474,58319,-1,2025-12-26 11:24:00+08:00,2025-12-31 14:59:00+08:00,7571.77,7597.43,845,-33.88903783395403,-37.88823799392161,True
