year,label,fee_bps,trades,mean_net_bp,median_net_bp,win_rate,profit_factor,mean_bars,short_hold_fraction,sharpe,return,cagr,mdd,sum_trade_net_bp
2022,V1,7,88,17.98284136545623,-30.710806811201085,0.3863636363636363,1.2388323443929232,500.79545454545456,0.0,0.7143487421966184,0.138598276270351,0.1447216124284163,0.1790816984777632,1582.4900401601485
2022,V2,0,51,55.86372091419769,6.1886673252864455,0.5294117647058824,1.915737529942842,444.1764705882353,0.0,1.6656293071978658,0.3072189544379482,0.321770695094971,0.0993044780792775,2849.049766624082
2022,V2,2,51,51.86292864341774,2.18946716531887,0.5098039215686274,1.8242784721567,444.1764705882353,0.0,1.5407442717203683,0.2809449505938242,0.2941179876968092,0.1014823873403623,2645.0093608143047
2022,V2,4,51,47.86373604967521,-1.8081339542008743,0.4705882352941176,1.7372748300762533,444.1764705882353,0.0,1.416641399158375,0.2551990737363405,0.2670438450778249,0.1036550382842567,2441.050538533436
2022,V2,7,51,41.86794445539894,-7.801539529913581,0.4705882352941176,1.6149969843037864,444.1764705882353,0.0,1.232050523586458,0.2175473269639671,0.2274910232339555,0.1072467947647626,2135.265167225346
2023,V1,0,83,-6.406798588573022,-40.737850323280256,0.4096385542168674,0.8800365692572513,482.1927710843373,0.0,-0.346842731447477,-0.0602143790090369,-0.0626230213531737,0.1313149369475835,-531.7642828515608
2023,V1,2,83,-10.405166865333676,-44.72075860149527,0.3734939759036144,0.8135853628653921,482.1927710843373,0.0,-0.5686948187087905,-0.0909211711690418,-0.0944949770039497,0.1468958782435147,-863.6288498226951
2023,V1,4,83,-14.40193643426704,-48.70207435340945,0.3614457831325301,0.7530828578963116,482.1927710843373,0.0,-0.7872159822979236,-0.1206246531837867,-0.1252832591800465,0.1697923084669941,-1195.3607240441645
2023,V1,7,83,-20.39409530732626,-54.671064083196,0.3493975903614458,0.6721106776289649,482.1927710843373,0.0,-1.108507656901091,-0.1633700906202508,-0.1695140553443109,0.2029899206632296,-1692.7099105080797
2023,V2,0,44,18.579026265019284,-10.799372198296853,0.4318181818181818,1.405163656376058,496.1363636363636,0.0,0.7232338856863104,0.0793274103200352,0.0827374876741173,0.0989788157807369,817.4771556608484
2023,V2,2,44,14.574345285209668,-14.798572358264428,0.4318181818181818,1.302859937659736,496.1363636363636,0.0,0.5684400206592956,0.060503191472248,0.0630806024791676,0.1022389713261509,641.2711925492254
2023,V2,4,44,10.57126553729902,-18.79617347778528,0.3863636363636363,1.2095033585713122,496.1363636363636,0.0,0.4150198630411615,0.0420072795573331,0.0437805836263991,0.1054873401478405,465.1356836411569
2023,V2,7,44,4.5696461250974405,-24.789579053497988,0.3863636363636363,1.0844225888351804,496.1363636363636,0.0,0.1876590806551659,0.0148664860426896,0.015485536285889,0.110337886946501,201.06442950428735
2024,V1,0,71,87.14693510186923,-36.72879940132212,0.4507042253521127,1.9811435435509916,574.830985915493,0.0,2.1509196772664896,0.7193225720838328,0.758259107969534,0.1473761338147603,6187.432392232716
2024,V1,2,71,83.13220563242868,-40.72799956128969,0.4507042253521127,1.913540710720931,574.830985915493,0.0,2.040494973688168,0.6713838739538913,0.7072386445304895,0.150863010683109,5902.3865999024365
2024,V1,4,71,79.11908141267581,-44.72560068081055,0.4507042253521127,1.8491237084966672,574.830985915493,0.0,1.9306061205001832,0.6247818832225649,0.6576987420760936,0.1552859666614356,5617.454780299982
2024,V1,7,71,73.1024028207949,-50.71900625652326,0.4507042253521127,1.75799582597355,574.830985915493,0.0,1.766829688177389,0.5573039636576456,0.5860712851571632,0.1618772606683678,5190.270600276437
2024,V2,0,42,83.22075852742921,-15.47034025190297,0.4523809523809524,2.0138622577562755,585.8095238095239,0.0,1.3142632527151548,0.3283363413375606,0.344012873606387,0.1692685071406268,3495.271858152027
2024,V2,2,42,79.1943333003451,-19.469540411870547,0.4285714285714285,1.93977597420392,585.8095238095239,0.0,1.2426467310404918,0.3062365436043532,0.3207363169040897,0.1692685071406267,3326.1619986144938
2024,V2,4,42,75.16951799938097,-23.4671415313914,0.4047619047619047,1.8684293373641505,585.8095238095239,0.0,1.171131205087106,0.2845044333467781,0.2978628890901471,0.1692685071406265,3157.119755974001
2024,V2,7,42,69.13531154786072,-29.460547107104105,0.3809523809523809,1.7673808592218447,585.8095238095239,0.0,1.0640764676282204,0.2525823239786071,0.2642933702054513,0.1692685071406267,2903.6830850101505
2025,V1,0,79,16.493733765051843,-22.760055613985088,0.4430379746835443,1.2494008012113935,526.746835443038,0.0,0.623010456670217,0.114389424336555,0.1188686165647736,0.1700371209163865,1303.0049674390957
2025,V1,2,79,12.488323457630765,-26.75015357214816,0.4430379746835443,1.182708682538236,526.746835443038,0.0,0.4715990385410285,0.079716450531873,0.0827879439972743,0.1881294759736796,986.5775531528302
2025,V1,4,79,8.484514673723037,-30.738656129287723,0.430379746835443,1.1201742169328408,526.746835443038,0.0,0.3213396805073467,0.0461222765535771,0.047870770346055,0.2058274527116474,670.27665922412
2025,V1,7,79,2.481802253920454,-36.718420680579285,0.430379746835443,1.0335373891102668,526.746835443038,0.0,0.0982237698692946,-0.0023193772049525,-0.0024051766771763,0.2316537145504271,196.06237805971583
2025,V2,0,45,23.941881300355227,-4.697376179876311,0.4666666666666667,1.418458715587942,473.44444444444446,0.0,0.8449962793300324,0.1047465003473639,0.1088299661918681,0.1228811419619652,1077.3846585159852
2025,V2,2,45,19.935841789194583,-8.694697765087023,0.4666666666666667,1.3359562345457738,473.44444444444446,0.0,0.7024683804443327,0.085047823664869,0.0883330095765968,0.129873070122244,897.1128805137562
2025,V2,4,45,15.931404053128402,-12.690421060980173,0.4666666666666667,1.2591909638255645,473.44444444444446,0.0,0.5606939770369866,0.0657003932636277,0.0682149437655936,0.138548203901166,716.913182390778
2025,V2,7,45,9.927748676471776,-18.68101130863442,0.4666666666666667,1.1535561156984075,473.44444444444446,0.0,0.3496263881096535,0.0373241613156118,0.0387329763829238,0.1534172488304171,446.74869044122994
