label,fee_bps_per_side,trades,mean_net_bp,median_net_bp,win_rate,profit_factor,mean_bars,short_hold_fraction,sharpe,return,cagr,mdd,sum_trade_net_bp
V1,0,419,28.251861154271854,-22.62177774068008,0.4510739856801909,1.43560431363851,504.59904534606204,0.0,1.1169272315387755,1.8070624071595738,0.23936984466206335,0.17003712091638645,11837.529823639907
V1,2,419,24.247883055238873,-26.61193099893211,0.4439140811455847,1.3616252337331867,504.59904534606204,0.0,0.9493928751444713,1.37442490513698,0.19697866085622584,0.1881294759736798,10159.863000145087
V1,4,419,20.245505907064917,-30.60048883405053,0.4343675417661098,1.29222789489923,504.59904534606204,0.0,0.7833403114230352,1.0084676083550792,0.15603742982861202,0.22202141404795983,8482.8669750602
V1,7,419,14.244939867887188,-36.58033626087853,0.41766109785202865,1.1959165150627264,504.59904534606204,0.0,0.5371710273427652,0.5625159194230105,0.09723621496487755,0.2928318775177142,5968.629804644732
V2,0,233,47.69987280527664,1.8134902952349208,0.5064377682403434,1.8500473161031687,470.82832618025753,0.0,1.3424020624326773,1.735144413791598,0.23269967687934212,0.1692685071406267,11114.070363629457
V2,2,233,43.6907050205199,-2.1864351158007445,0.4892703862660944,1.7518282021444036,470.82832618025753,0.0,1.223189340652317,1.492217714055902,0.20908955877580215,0.1692685071406268,10179.934269781137
V2,4,233,39.68314026166663,-6.1847611964049864,0.463519313304721,1.6593788108098273,470.82832618025753,0.0,1.104445141780559,1.2708671136158896,0.18593166403148698,0.16926850714062658,9246.171680968324
V2,7,233,33.67479669445595,-12.179253670402401,0.44635193133047213,1.530888950147529,470.82832618025753,0.0,0.9273159743336892,0.9751513298675627,0.1520238339996567,0.16926850714062658,7846.227629808236
