year,feature,high_a,low_a,year_cycles,high_feature,low_feature,high_bars,low_bars,high_amplitude,low_amplitude,delta_net_log,delta_capture
2024,peak_fraction,4290,7430,651,0.6666666666666666,0.125,9,8,0.0014122978831370148,0.0012567987959535287,-0.000398120736892491,-0.13344058498017677
2024,peak_fraction,6143,2003,651,0.7,0.2222222222222222,10,9,0.005136017765917877,0.005835017779026508,-0.010893588981690643,-0.642363711671099
2024,peak_fraction,6180,4995,651,0.7,0.13636363636363635,20,22,0.00810074986611653,0.008057422698048988,-0.002593639212794067,-0.04013878534731308
2024,peak_fraction,9306,6851,651,0.7,0.2,10,10,0.006847451816496708,0.005719183273623862,-0.013471181028495365,-0.9654885754290001
2024,peak_fraction,9484,7299,651,0.6666666666666666,0.2,9,10,0.00583923369607664,0.006041376268887788,-0.01030496200110761,-0.47137031292308673
2024,peak_fraction,11193,10569,651,0.7777777777777778,0.2222222222222222,9,9,0.0053545462643302955,0.00667726212684272,-0.009399354979791425,-0.6928084964502433
2024,time_mass_skew,290,10213,651,0.38106587891207117,-0.8327609671003806,30,30,0.02297480505066929,0.023351919165661705,-0.0014425198611787997,-0.025296874740783792
2024,time_mass_skew,445,10243,651,1.858630416250536,-0.33020998905682314,24,20,0.013413534789185277,0.012009455261118518,-0.002540577760980358,-0.08648544688375034
2024,time_mass_skew,511,4215,651,0.4619250433214346,-0.2399393864357946,36,30,0.015190690530471507,0.015360268100719665,-0.011072578311911444,-0.3037103563524267
2024,time_mass_skew,578,3395,651,0.6255180629446038,-0.42213053767670056,17,14,0.014734608004132177,0.016817518750426252,-0.016286333792055463,-0.5728110998265418
2024,time_mass_skew,595,10557,651,0.6700773088170071,-0.40050851661169695,12,12,0.013069980899865996,0.012998467005302494,0.0017975224127951932,0.11879355702678995
2024,time_mass_skew,660,849,651,0.999040899792798,-0.251795572765092,24,21,0.01537191434642704,0.012333430565924175,0.007709729969515164,0.25756315146918557
2024,time_mass_skew,752,3333,651,0.4712491513178388,-0.2555469019732015,43,47,0.034408719142590805,0.031088772165575485,0.015440592556007254,0.08875776178822198
2024,time_mass_skew,929,11326,651,1.0954600465345674,-0.28766188513181307,13,16,0.0134854974815104,0.011387488787103273,0.011258765133260795,0.3954954370399376
2024,time_mass_skew,1073,1739,651,1.103480414871678,-0.2701425695599897,15,13,0.01298877990986469,0.014755870212693978,0.009196917330576523,0.3284842961282612
2024,time_mass_skew,1352,1907,651,0.45050703859448643,-0.2391617955523877,10,9,0.006959449107831084,0.007531400980911762,-0.008296602028894724,-0.612288905818823
2024,time_mass_skew,1362,7862,651,0.43544037012482834,-0.2412625865739713,9,11,0.009076374990867109,0.010833922952937947,0.0008890811190607429,0.11229607769097111
2024,time_mass_skew,1411,10928,651,1.365230458474785,-0.37540694648253725,11,13,0.004434360856023112,0.004109431654650386,0.007891401996440678,0.7690658390009976
2024,time_mass_skew,1468,5311,651,0.44442167137156235,-0.3071767546858989,18,19,0.016375310147174638,0.020449958262783063,-0.013367748178363779,-0.3552887324199733
2024,time_mass_skew,1624,4025,651,0.4217503582054502,-0.27182995982252883,13,14,0.010940757095706743,0.011292162567281494,0.0002611036754475854,0.13319392572803712
2024,time_mass_skew,1872,3164,651,0.6229690955607037,-1.1240849363227399,7,7,0.011336826445059955,0.013478090612213833,0.014059443585185013,0.5508730369336872
2024,time_mass_skew,1949,6032,651,0.4620744308422548,-0.3590594074207942,17,19,0.009032422261651796,0.010155353747760998,0.008000248601307148,0.409822050959663
2024,time_mass_skew,2024,7672,651,0.5287601884134772,-0.44225461828643237,9,9,0.009152001123624132,0.008080399441639408,0.008682490414758348,0.7181036330931792
2024,time_mass_skew,2375,7328,651,0.6686587659443375,-0.23596336034789733,23,23,0.010380546622997144,0.011753192870298967,-0.0073050875325379305,-0.43167145774323
2024,time_mass_skew,2398,4101,651,0.4342290982966613,-0.3139253810509515,21,26,0.01028115564949772,0.009402334840473259,-0.007708861996160195,-0.2670542651847622
2024,time_mass_skew,2470,10602,651,0.5222900857954769,-0.5318683178190833,7,7,0.005601077979600966,0.005457564556431649,0.004516559962089474,0.16722901739503215
2024,time_mass_skew,2591,9459,651,0.4265195171067745,-0.28823023057315444,30,25,0.021176702958350724,0.025000652972515525,-0.016441983979946152,-0.36749164821284347
2024,time_mass_skew,2715,2562,651,1.2153126091104418,-0.35457175727493406,5,5,0.002121692161410671,0.0018610505214287087,-0.0011820910290379339,-0.19270752859648158
2024,time_mass_skew,2851,10744,651,0.5517426573531414,-0.2665658235571784,14,14,0.007287213433683881,0.006594937113145072,0.010345148772458485,0.5215018024706144
