year,block,eff_1d,eff_5d,eff_20d,rv_1d,rv_5d,rv_20d,rv_ratio_1_20,drift_disagree_1_20,acf1_5d,acf3_5d,acf12_5d,fast_share_1d,fast_share_5d,fast_share_20d,work_turns_5d,slow_work_velocity_5d,slow_work_opposition_5d,wick_1d,gap_share_1d,threshold_work_amplitude_5d,pnl_log,abs_path,trading_day,capture
2021,28,0.14210248428502004,0.03607089571837748,0.006291165890982759,30.409872002327155,36.48861215314889,30.666335093869982,0.9915328232135632,0.4,-0.012933521745982881,-0.04815185335846886,0.019476631472304478,0.9167295945187224,0.9185217797119382,0.8979245279671748,7.8,0.1706699119697637,0.48083333333333333,0.45733401846357785,0.13694181434423264,1.188583036302556,-0.0213952863172839,0.5065635112693616,5,-0.04223613790040062
2021,29,0.1213599476668374,0.038871482601514865,0.006718435245701279,22.647550842249426,26.00827015494544,30.965274615613716,0.7310884392090109,0.6,-0.11165534420574819,0.02853251820375664,-0.033671796415432775,0.898376874229457,0.9165066443341063,0.9035397890741323,7.279999999999999,0.17367128791327208,0.4833333333333333,0.44671002792584025,0.13211501596222197,1.1592010272243687,-0.0265649199462571,0.4042871855224711,5,-0.06570804343433875
2021,30,0.17272030049818748,0.07958088331650977,0.01117113310632294,23.649285657347235,22.697752510469527,31.227683858941752,0.7570678075326344,0.4,-0.10251580397183453,0.0457464497678419,-0.09780507247178885,0.9137755684068616,0.9171812819035783,0.9040356660877592,6.68,0.3231056610173784,0.45499999999999996,0.49527362585901386,0.0569085211732673,1.1784185522566937,0.0192969530232283,0.3933565363615059,5,0.04905715614064145
2021,31,0.3049577182808993,0.0836500055783173,0.02077912452867874,17.648177325007275,20.438181489180916,27.182791189629647,0.6569796122615229,0.2,0.10552532982640647,0.08503297722392103,0.04987726165079986,0.8393269080349322,0.8589905625664495,0.9096004135255701,6.5200000000000005,0.387983021094491,0.5475,0.47444961887333054,0.0665676666815161,0.927955350101748,0.0234415233049119,0.3414163999913834,5,0.06865962884472894
2021,32,0.15795334700078195,0.19926082902684464,0.07243330717283124,24.460339723801145,21.88464256037055,22.926577634833357,1.067617832233176,0.2,0.08038739511586314,-0.03897142896094194,-0.03227900817918022,0.8829061916799711,0.8783974315743098,0.8994235774145034,7.279999999999999,0.5702058551694766,0.5108333333333334,0.4655674131318669,0.11533389517033621,0.9571978038234745,-0.004959765840472599,0.40165055570216407,5,-0.01234846004831726
2021,33,0.20055205556688205,0.02947255145376692,0.07009553771157177,19.93412754625095,22.546936869143543,21.98313256011126,0.9066704238413852,0.4,-0.08436276579031542,-0.10117582533291869,-0.0026465430740661017,0.925243565752935,0.9165579150319173,0.8973257798737402,7.44,0.314330276984026,0.5091666666666667,0.4797953289059791,0.0297447596752905,1.2123063701248937,-0.0176116504722785,0.3324518892521364,5,-0.05297503501001784
2021,34,0.24926553468724594,0.11642247576942336,0.07803805075300953,18.769798813068668,18.768973193928282,21.03072699184134,0.8936980069653618,0.2,-0.026012055895882243,-0.03521862198854801,0.06235198655777854,0.8889116965213694,0.893686019579295,0.8905271142925392,8.0,0.3759066100747157,0.4708333333333333,0.4920948249715592,0.04631198979514124,0.9586305508734629,0.0349378238380649,0.309297103264212,5,0.11295878127969351
2021,35,0.11187356577451665,0.0419467898427296,0.08648633461395336,20.450882549692782,19.39992386932128,20.776396529537454,0.9807111660710458,0.6,-0.08566044002557596,0.011597444576198861,0.0025445537011062973,0.910869356740734,0.9180647576214644,0.9032217927615889,7.4799999999999995,0.33690494078211375,0.5441666666666667,0.4946669348802878,0.13693775727307722,1.111475333838368,-0.019528506110126895,0.3433421222994697,5,-0.05687768800209649
2021,36,0.22139141412879287,0.03897412288379682,0.04277593873900854,16.58063047816386,20.19107662678855,20.327189172286925,0.8139123282598497,0.2,0.08729848242396557,-0.0324689340468612,-0.08419852996561081,0.8716626337665672,0.901673954279697,0.9088668522206124,6.24,0.21915245577310322,0.49416666666666664,0.5034504756276779,0.12988374821562232,1.1448998517417355,0.0274881002231093,0.2954624724923435,5,0.09303415080513014
2021,37,0.19095697983623078,0.0405057720660042,0.04052891643307796,15.759946929907159,16.121017843886516,18.724614712031048,0.8405539375613161,0.8,-0.020180399191981578,0.050696570270760424,-0.09339812756897045,0.9086747530547754,0.8905217796417894,0.9030188710825107,7.5200000000000005,0.33602833620264383,0.47750000000000004,0.4747111877199143,0.04877143996453216,0.9923031243320413,0.029850774705199798,0.2799355527520164,5,0.10663445357954726
2021,38,0.11286869960837873,0.0489860713187554,0.01459911935317278,15.247998961756858,15.33808862970001,17.926092785402982,0.8495459028195788,0.6,-0.04938498632567534,-0.014888004024025939,-0.028451991880239426,0.9319585741491749,0.9239360646416861,0.9094619584566136,7.840000000000001,0.2580884667470311,0.5133333333333333,0.4974436248519858,0.04865269837156798,1.2374182807683538,0.011373935821151999,0.26103039841970943,5,0.0435732232338086
2021,39,0.1595098729011995,0.04867009359254198,0.01560457733334826,18.512852915989185,16.66158122433159,17.21955208557464,1.0759852870688669,0.2,-0.1767323488086678,0.015394644622385118,0.01753134686151018,0.9225598711682318,0.935023133061662,0.912727349073742,7.88,0.39557111826625824,0.5258333333333334,0.4595414254968406,0.07128533486395258,1.3347462085498933,0.006459411442273999,0.3255276119083861,5,0.019842898746456828
2021,40,0.15558545651236275,0.04879908209292988,0.0359662403398525,15.368912631184012,17.997422312006677,16.58505102435529,0.9259631075567007,0.4,-0.054359024292189195,0.03693414061205576,0.10749467326136215,0.9164609108270266,0.9098347487009166,0.9150069941314477,8.440000000000001,0.2746942461951285,0.5075000000000001,0.4635440411465157,0.09769233796298979,1.0977407858130854,0.020819691251026798,0.2758703249307924,5,0.07546912215458416
2021,41,0.12259609421864104,0.07144027024365229,0.04901367322056048,13.593561774718424,14.069557707123945,16.11279374698267,0.8428551764905652,0.6,0.01296961051886594,-0.09515005557348846,0.09413294669949093,0.8785310383907483,0.8984457672850171,0.917945470598348,7.0,0.31570262915632974,0.51,0.5020039865685124,0.07019663691215847,1.0763438161478647,-0.006121453299678703,0.246120209380735,5,-0.02487180274663726
2021,42,0.2564624669356458,0.08330514566735306,0.05297188728358508,14.142449768083338,13.732952146094965,15.753382276817055,0.897208097964308,0.4,0.05298362080175868,-0.10458827019411625,0.03018608475379238,0.8894465333831392,0.8829427600101154,0.9099832839278422,7.640000000000001,0.3416768853505875,0.5025000000000001,0.4923689827042648,0.05051248419929144,0.9996298296703776,0.0118797682388082,0.23005791084175858,5,0.051638164474941683
2021,43,0.101062464368328,0.0665752677520208,0.05915220206039508,12.113504119320565,13.017189820216805,14.86033243757924,0.8184994811998016,0.6,-0.01926511154343486,-0.0020558114121519812,0.03399947313599544,0.9227740248916406,0.9139200406900139,0.9019759690486338,7.8,0.40278578780335916,0.47916666666666663,0.469506408925601,0.11544964139468752,1.208213718673248,0.013458736635399099,0.23430923715361002,5,0.05744005997755748
2021,44,0.354906555282137,0.13505902390445612,0.024859789781441,13.742931768133484,12.950395332879996,13.481221254553905,1.019122156463117,0.6,-0.06442557144218321,0.08859921943121336,-0.003565295002343019,0.8758347890554683,0.902742425279001,0.8982607872228348,6.840000000000001,0.4969190834224168,0.4883333333333334,0.48699291051745836,0.07471925148600464,1.0052295609708646,0.0154008980441992,0.2448863572905597,5,0.06288997972200594
2021,45,0.19903261483153206,0.08927373816137218,0.00680395666918906,13.234580807577752,15.47985621226868,13.869510682704515,0.952323099584453,0.8,-0.029423856436409303,0.0161346696956527,0.0213857697929115,0.906303513079688,0.8972508268594984,0.897372958601361,7.5200000000000005,0.4878275340134038,0.5075000000000001,0.4982017509524807,0.07855037557039565,1.045249502161773,0.02698134825631262,0.20841546681872958,5,0.12945943344876504
2021,46,0.27090343750819795,0.13257787469031826,0.04407933892921212,13.221244587783238,11.998995113141925,13.460698446510253,0.9832160074578132,0.2,-0.14092570247133035,0.0148880539933124,0.03262202008337926,0.8911330679366325,0.913455527044932,0.9043356468851359,7.959999999999999,0.6499203402758298,0.5533333333333333,0.467025680665398,0.08011390326760928,1.0903968358543807,0.0276668036798631,0.23023955271421478,5,0.12016529459733864
2021,47,0.11082100900220078,0.0942900947031868,0.0803204865354243,13.828382297778381,14.427010171623692,13.803002891494353,1.0014280686846506,0.6,-0.06274882616010806,0.03332824618876794,-0.017793454027944623,0.9284805793739256,0.9150686032245019,0.9057578891546287,7.44,0.4090902246481761,0.48250000000000004,0.4701602490454637,0.0369673121153137,1.144562512229324,-0.009233056384211099,0.2346374068373807,5,-0.039350317192220846
2022,0,0.2823027542367379,0.1313974012022136,0.06942378956767892,17.23358944779539,15.18841552814998,13.896085439107273,1.238250463190779,0.2,0.10477312538466625,0.07098782570432707,0.02966508336500744,0.8491025588060334,0.8451579147901672,0.8936768586818795,6.76,0.5407610226305958,0.5541666666666667,0.45290237286630736,0.0532760616642205,0.7761108276217965,0.0322146447669449,0.2911927285898785,5,0.11062997665823116
2022,1,0.3155781309083568,0.07660851237872679,0.08634149950249273,16.440503394487205,17.191502498147777,15.070286463127946,1.089417159314754,0.6,0.08284647511109688,0.01052421928784826,-0.0713516030590425,0.8741146023359321,0.8730512605764502,0.8835676514724483,5.92,0.2736069359335799,0.43499999999999994,0.47016444881820296,0.07715165285873798,0.9014427272384198,-0.012260245763446,0.2801776682300845,5,-0.043758825751157915
2022,2,0.19932140851284932,0.06582505445970455,0.04006531726971298,17.43751740353568,17.08810579211097,15.884908368937246,1.0970177504124963,0.4,0.0921611221273802,0.01671126235113874,-0.062183879291281885,0.8960912836252863,0.8894286510533161,0.8811439271288946,7.68,0.3827117768561239,0.49833333333333324,0.4725447940386296,0.03326162721745582,1.1170492523696116,-0.011635515338991941,0.2904619998876459,5,-0.04005864912963725
2022,3,0.19712243711563227,0.15190821963064466,0.08026707266558186,23.61042152057164,20.14990189016381,17.524824952038625,1.33181242108067,0.2,0.05388138058309273,0.009469926133476081,-0.0296102174029167,0.8914403908192146,0.9023381808286665,0.8813685198401207,7.279999999999999,0.44008157934479925,0.48583333333333334,0.46667228326230925,0.2161260188774219,1.2465291563705416,-0.0611105064584366,0.3724518337291804,5,-0.16407626684655197
2022,4,0.19343193270803402,0.145277800773482,0.09047210979259178,18.288188862208422,22.98860454665105,19.58716243607568,0.9337521852470001,0.2,0.1271381484096407,-0.09397137626154703,-0.042882898736206,0.8961142499366721,0.89584058943766,0.891737066083933,7.32,0.4005082695074934,0.5083333333333334,0.4650673026162034,0.10226977214488353,1.1114028178732558,-0.0011803864186520005,0.3315126100436901,5,-0.0035606079011487293
2022,5,0.18702427060891022,0.0541603113854757,0.07013051284215362,16.307733205447523,17.42112112485136,19.639080261626113,0.8299077518902663,0.4,0.014855274445171079,0.0008404035265985405,-0.0014660550559586806,0.9135857146085373,0.910466942022824,0.8991118928425943,8.68,0.38655647102093826,0.53,0.4662771887365074,0.1456103787639587,1.1026844563720215,0.0014802704000599007,0.2786428913310651,5,0.005312428366604698
2022,6,0.24808897848573336,0.0758292640792501,0.055404823882800006,25.553698570752367,22.623255553972683,21.03396579047985,1.2170879489124282,0.6,0.007468118419761222,0.07745323264537504,-0.07734474620732938,0.8840982921170939,0.8821364802956781,0.8953283166578855,6.279999999999999,0.3313609548514854,0.5391666666666668,0.43599761491433037,0.16267592907021106,0.7936589245857087,0.059053927685187704,0.3757299273116493,5,0.15717121100179335
2022,7,0.22183325786444802,0.09532482513079812,0.025836908360074816,20.165123947896937,21.59344010379562,21.390542405218497,0.9461788823118971,0.0,-0.05932093777521088,-0.02525242200495778,-0.00282616748917804,0.8933805307418903,0.9016155894749014,0.8954618653944539,7.2,0.37563149063104306,0.5433333333333333,0.4799145670415331,0.14994483018118876,0.9660169943262922,0.0108894129163279,0.3133493341421329,5,0.034751670834534294
2022,8,0.17222159530808803,0.13071423659921755,0.02884004416188838,38.91585255352386,33.56999415903206,24.708650382841792,1.582526884727356,0.4,-0.06146704244963136,0.06639677412688214,-0.053074624939455195,0.9118840827270572,0.9032326675190353,0.9002542188468535,6.840000000000001,0.35402067539213233,0.4625,0.3902248704691389,0.2826616821439812,0.9706602128945878,0.0331245732660769,0.6096554715493426,5,0.054333266593828894
2022,9,0.12828762171520564,0.02987062296459648,0.03496431757549632,33.17297130723356,38.994649430010284,30.34604586566033,1.103265747575429,0.8,-0.04130287385823496,0.10311794828729204,0.05654579495031058,0.9025335885826025,0.907780239155002,0.9037051556960278,7.719999999999999,0.22505371396856627,0.4458333333333333,0.40570934213977383,0.23311245743911022,1.0333215116144827,0.1394748079450708,0.5707607333676392,5,0.24436650910116497
2022,10,0.2141429351565856,0.07914695264739642,0.04844095449899412,20.014275608949383,23.25032061764365,30.49112760042277,0.6560504850151407,0.2,-0.08043821843281293,-0.034461386958444494,0.0328416209100291,0.9032088047293098,0.9134476477619475,0.9082193996145602,7.56,0.3219795928465527,0.46416666666666667,0.43895122832790817,0.19407617196843902,1.1091724044295117,-0.006517787009941299,0.3544638741465594,5,-0.018387732813771606
2022,11,0.3132984905773183,0.10043085329231569,0.05998504338561146,20.00879357636224,19.773118114226737,30.163992435417263,0.6635013452569284,0.2,0.00957506434823632,0.01964367217091072,-0.013058060884531842,0.8791062561488212,0.8809662441872994,0.906286792254271,7.56,0.41313145400962076,0.5041666666666667,0.48012460593970874,0.118181766802682,0.9819668879704458,0.0045644708308029,0.3040238917780075,5,0.015013526746561716
2022,12,0.26945159811600133,0.228315956960712,0.07900696912853616,24.863459519303618,23.15640438242292,27.402688559083362,0.9119002585702634,0.2,-0.006816896515991999,0.0918193279977312,-0.02780272863220402,0.8616127058637157,0.8824651948150202,0.9006586244483958,6.720000000000001,0.6012466855344526,0.4666666666666666,0.44572884048742284,0.09636912915770987,1.01001818882419,0.049784391772585,0.40601969291621276,5,0.12261570717176674
2022,13,0.2046400227095388,0.06728409352089457,0.09537069435011404,23.97300651757274,26.391861013779,23.340954591910737,1.022756148689749,0.4,0.01767332803970186,-0.01732195036811256,-0.048160244361290114,0.9021061408697403,0.8877052744056216,0.891789347109271,6.56,0.32467247114401915,0.4425,0.4386393845680436,0.08471852356765817,0.9754728283680582,0.0071698089316327,0.3971206764804112,5,0.018054484080700758
2022,14,0.254579526716559,0.16365968074944395,0.1343849438854911,33.80635421998369,27.7765329421648,24.56666888931569,1.3604379064563337,0.2,0.031732115418670784,-0.045839209236554976,-0.060745831171295714,0.867738574319017,0.8827892632125245,0.8839530338891146,7.119999999999999,0.5788514094521963,0.4458333333333333,0.4387978568181616,0.14421211197187017,0.939471198038552,0.0903631717088984,0.5829891464798932,5,0.1549997495742658
2022,15,0.15003798891138342,0.09408428405071674,0.0809325485905654,30.136916761371147,35.926322979873966,28.843365024123035,1.0468793522156055,0.6,0.03485787563754786,0.01496316657887078,-0.00014019844093602005,0.871314410311691,0.8750666797840683,0.880414586426036,8.08,0.4328274158872176,0.5075,0.4387180462162027,0.21248937886901137,0.9287836688758265,0.0340672541896969,0.4973988362460149,5,0.06849082005661779
2022,16,0.17067960847076702,0.13407491326788112,0.01681386355223366,26.323014969420946,27.709069473197218,29.84690434578199,0.8816719055833598,0.8,0.08723217369559019,-0.04598269471700824,-0.032285970036026616,0.8534337037954305,0.8611840949502483,0.8767449205309739,6.4,0.447130096686171,0.5349999999999999,0.4239908483420862,0.11557373247513421,0.837307771991879,0.039751332308563106,0.49982913014756547,5,0.0795298431222431
2022,17,0.12734825724526339,0.07711621935015672,0.02452149486840524,21.341822548183714,23.975895237273058,29.332368297573332,0.7269712393399145,0.0,-0.0667438647865175,-0.035510879144428575,-0.02503767887788886,0.9042630347933299,0.9140688597109496,0.8809401291525074,6.8,0.2578588452478435,0.47916666666666663,0.4645549804052925,0.13664204717157377,1.2347482497456685,-0.011825610203145601,0.393474982688409,5,-0.03005428737132761
2022,18,0.18425598588380532,0.07312190809546001,0.05117162632852777,24.806378373989205,23.21820162444457,28.20637624162098,0.8805488634261719,0.6,-0.036952107007616905,0.02091030565223202,-0.026137282779871603,0.9028903841622326,0.899540852259966,0.883996301571446,6.92,0.3633136662646613,0.48916666666666664,0.42657413726259924,0.024797191995502302,1.1018973891776862,-0.015456641583589502,0.4228948234289056,5,-0.03654961169366968
