components,full_cagr_pct,full_mdd_pct,edge_trimmed_pnl_log,edge_trimmed_mdd_pct,position_disagreement_original
slow,480.2089050848994,0.09763303993953568,8.7036981752392,0.09763303993953568,0.3301705170517052
medium,1032.8061220006578,3.0965829501789375,12.000102981037289,3.0965829501789375,0.14157040704070406
medium+slow,2848.2958853926007,4.898664581972079,16.722620352583586,4.898664581972079,0.09017464246424642
fast,-95.10336062810002,99.9999719944336,-14.842672749145162,99.99996434751041,0.35813737623762376
fast+slow,-8.214539437567176,43.97459423892609,-0.31350926999427253,43.97459423892609,0.2647483498349835
fast+medium,-55.20188519504629,98.20809212426558,-3.899505982498705,98.00056997016097,0.10702007700770078
fast+medium+slow,86.75662509083159,14.323804733417179,3.145651971777947,14.323804733417179,0.0
