year,block,gain,n
2024,0,-2.4408096878144612,216
2024,1,-2.3565900821321355,220
2024,2,-6.7276833009411785,220
2024,3,-3.4557298806019907,220
2024,4,-11.061449401387511,220
2024,5,-0.95481606490491466,220
2024,6,-0.12572734661245583,220
2024,7,-0.97577172030434067,220
2024,8,-0.043509100539375734,220
2024,9,0.72871473313850577,220
2024,10,-0.80012671946594982,218
2024,11,-0.90072035904846626,220
2024,12,-1.6540211422658231,220
2024,13,-1.6914553562805832,220
2024,14,-0.27250352757519031,214
2024,15,0.97827668150248193,220
2024,16,-1.3331674465654311,220
2024,17,0.80426388540578508,220
2024,18,-0.92393376361162527,220
2024,19,0.51071948846552973,220
2024,20,-1.8165770502375795,220
2024,21,-0.83787684705400056,220
2024,22,0.81071075409497118,220
2024,23,0.77487794432192969,220
2024,24,-2.3351765237687721,220
2024,25,-1.2251591093051946,220
2024,26,-1.3793331942130185,220
2024,27,-0.6713433574493165,220
2024,28,-0.80875498352576469,220
2024,29,-1.1008623383046414,220
2024,30,-1.6933640183288587,220
2024,31,-0.89958644333518079,220
2024,32,-1.3715812574408546,220
2024,33,-0.95042347440812858,220
2024,34,-2.8775160133913404,220
2024,35,-0.057127980651317564,218
2024,36,-3.8149826328180652,220
2024,37,-7.2884304136492899,220
2024,38,-2.7718896227675303,220
2024,39,-2.5863800895689053,220
2024,40,-4.1147821099734401,218
2024,41,-2.5686320541721117,220
2024,42,-5.6269431097212097,220
2024,43,-3.2141470854921725,200
2024,44,-1.2706994678316155,190
2024,45,-1.5988428269493131,194
2024,46,-0.3709575272372152,212
2024,47,0.092194481085608099,188
2024,48,-0.4835948087142779,88
2025,0,-8.9421378939809326,220
2025,1,-1.3672354883105113,220
2025,2,-1.6790081468713036,220
2025,3,-0.85060283665275338,220
2025,4,-1.3513617679091128,220
2025,5,-0.14903448288902954,220
2025,6,-0.94924478275281321,220
2025,7,-0.4727853199486427,220
2025,8,-2.2682887969549999,220
2025,9,0.21713401324529269,220
2025,10,-1.9862119289484581,220
2025,11,-0.0014219220837461827,220
2025,12,-2.3222289047543865,220
2025,13,-0.68882149313802254,220
2025,14,1.4123732820113966,220
2025,15,-1.4553951003103789,220
2025,16,-1.301763107807542,220
2025,17,-1.4902051957306413,220
2025,18,2.2084737950489095,220
2025,19,-2.9109843474647388,220
2025,20,-3.1996293007307304,220
2025,21,-1.207718478401105,220
2025,22,-0.97741125929615091,220
2025,23,-1.2455646455246969,220
2025,24,-2.225344386376841,220
2025,25,-1.5816632746838437,220
2025,26,-1.8010389932855986,220
2025,27,0.34811026391336242,220
2025,28,-0.80365524039934455,220
2025,29,-0.7978042555062641,220
2025,30,0.16765322307664821,220
2025,31,-2.2561389295438143,220
2025,32,-2.8933295896621489,220
2025,33,-1.2774924214364713,220
2025,34,-3.2999902849204927,220
2025,35,-1.943354273063115,220
2025,36,-1.5482159246888683,220
2025,37,-1.0208751077399283,220
2025,38,0.041956213822656949,220
2025,39,-0.10008906141821454,220
2025,40,-0.019472182246163483,218
2025,41,-1.5604044944630813,220
2025,42,-0.07742928437657659,220
2025,43,-0.10954572735130676,220
2025,44,-0.17662675353310148,220
2025,45,-0.40268741580636386,220
2025,46,-0.28658509052442943,220
2025,47,-1.3508946421272152,220
2025,48,-0.44932564139019632,132
