year,block,gain,n
2024,0,-0.64950333437497387,216
2024,1,-0.42461573269524844,220
2024,2,-3.2618814408864001,220
2024,3,-0.87836866543597591,220
2024,4,-1.8652281863780122,220
2024,5,-0.43181787542366851,220
2024,6,-0.48097868350356104,220
2024,7,-0.083318353754598715,220
2024,8,0.49579372109451875,220
2024,9,-0.29207693936976659,220
2024,10,0.70994522540438609,218
2024,11,-0.15388501052844933,220
2024,12,0.37460032020492828,220
2024,13,-1.7424878787176195,220
2024,14,-1.1771103571528059,214
2024,15,1.4418898951708425,220
2024,16,-1.4640296700463888,220
2024,17,-0.048431307306583349,220
2024,18,-0.45597894604925671,220
2024,19,-0.086707797431084158,220
2024,20,-0.6749767288372257,220
2024,21,-0.939045525055764,220
2024,22,0.19509297620444352,220
2024,23,0.26078671375273799,220
2024,24,0.37287996349850566,220
2024,25,0.45229634071437808,220
2024,26,-0.39710611658498574,220
2024,27,-0.86379294787373062,220
2024,28,0.26030334734280108,220
2024,29,-0.78057834078611532,220
2024,30,-0.10191963754429446,220
2024,31,-0.75449342342611769,220
2024,32,0.30170336133094849,220
2024,33,-0.32866459224512407,220
2024,34,-1.2143695779098362,220
2024,35,-0.42918279455196878,218
2024,36,0.234741493302078,220
2024,37,-0.31331493343245065,220
2024,38,-0.53307951943855658,220
2024,39,-0.92868726584933381,220
2024,40,-1.1101261034193273,218
2024,41,-0.042684261060995966,220
2024,42,-0.78157237744688202,220
2024,43,-1.7581544142214356,200
2024,44,-0.27732572157599955,190
2024,45,0.2159472133675204,194
2024,46,-0.7777263933175147,212
2024,47,0.28847225790492464,188
2024,48,0.49950005434744316,88
2025,0,-2.3469768273412184,220
2025,1,-0.97767973780922113,220
2025,2,-0.36961874927240018,220
2025,3,0.37109893376378755,220
2025,4,-0.10445393436179301,220
2025,5,0.21341408401277678,220
2025,6,-0.74492569040269729,220
2025,7,-0.30252893961916738,220
2025,8,-0.064260374392712025,220
2025,9,-0.1817721227792706,220
2025,10,-1.6527357092125281,220
2025,11,-0.41288862837383605,220
2025,12,-0.14754250660021179,220
2025,13,0.53249316628083232,220
2025,14,0.30907930398866212,220
2025,15,-1.5028012444710037,220
2025,16,-0.33650528680105929,220
2025,17,-0.21892605320534775,220
2025,18,0.34323657737773622,220
2025,19,-0.55346180683347568,220
2025,20,-0.31439910915768876,220
2025,21,-0.25005216826776278,220
2025,22,1.3149475833880346,220
2025,23,-0.47733587914091719,220
2025,24,-0.47903632074345448,220
2025,25,-0.0027088737222919429,220
2025,26,-0.25626713434660997,220
2025,27,0.63980591410250442,220
2025,28,-1.1074757309224732,220
2025,29,-0.68098940396349061,220
2025,30,0.4478204796512808,220
2025,31,-0.09852615987201109,220
2025,32,-0.59223448455895644,220
2025,33,-0.20428189128117061,220
2025,34,-0.011931896459165342,220
2025,35,-0.70447694941390637,220
2025,36,-0.43340703416702575,220
2025,37,-0.32088213060150811,220
2025,38,0.54364397045430779,220
2025,39,-0.049850500588910614,220
2025,40,0.2613045825216514,218
2025,41,-0.54231260529219405,220
2025,42,-0.20758759266375715,220
2025,43,-0.26916622566526693,220
2025,44,-1.3520978042543654,220
2025,45,-0.28292886513429993,220
2025,46,-0.22958086478083387,220
2025,47,-1.1279273896451487,220
2025,48,0.0046617869393257736,132
