year,block,gain,n
2024,0,-5.2143691733925985,876
2024,1,-2.8613430990598405,880
2024,2,0.75977699660068887,878
2024,3,-1.1031080204946546,874
2024,4,-2.0551477208333129,880
2024,5,-1.1581425639358083,880
2024,6,-0.43572276024583267,880
2024,7,-1.3766880544137263,880
2024,8,-1.6705136033759806,878
2024,9,-1.5403402254182632,880
2024,10,-3.6925371561486413,858
2024,11,-0.55063264362106923,784
2024,12,0.49950005434744316,88
2025,0,-3.323176380659052,880
2025,1,-0.9384944803708809,880
2025,2,-2.3116568347583466,880
2025,3,-0.80877128080172112,880
2025,4,-0.76565656946214644,880
2025,5,0.27316042682166586,880
2025,6,-0.098206414709851933,880
2025,7,-1.439170815106694,880
2025,8,-1.5129252217131988,880
2025,9,-0.26049569490313673,880
2025,10,-0.75776184109956679,878
2025,11,-2.9925349238146479,880
2025,12,0.0046617869393257736,132
