year,block,gain,n
2024,0,-1.2550952848181764,1596
2024,1,-0.55148669728597144,1600
2024,2,0.033666299302067604,1598
2024,3,-0.64482416708999979,1586
2024,4,-1.583658852989331,1600
2024,5,-0.38190482493900124,1600
2024,6,-0.15244555056274314,1600
2024,7,-0.50491020512056528,1600
2024,8,-0.3635040696895373,1589
2024,9,-0.30594925798114753,1600
2024,10,-0.97556819759092483,1568
2024,11,-0.3462884233945791,1438
2024,12,0.25450232175058901,160
2025,0,-0.57670454819495964,1600
2025,1,-0.41489535673546246,1600
2025,2,-1.1564169678901199,1600
2025,3,-1.7162235492350426,1600
2025,4,-0.41359742413736394,1600
2025,5,0.34353699434552004,1600
2025,6,-0.28960902136064537,1600
2025,7,-0.46209246479626115,1600
2025,8,-0.62431071678576522,1600
2025,9,0.19614560727516078,1600
2025,10,-0.99949665994716419,1598
2025,11,-0.71662924479294499,1600
2025,12,-0.035979793791184614,240
