horizon,endpoint,comparison,slice_type,slice,n,absolute_gain
30,log_future_sigma,T_vs_O,slot,855,968,-0.015029082406866005
30,log_future_sigma,T_vs_O,slot,860,962,-0.013427973425572037
30,log_future_sigma,T_vs_O,slot,865,968,-0.02054690571016724
30,log_future_sigma,T_vs_O,slot,870,964,-0.0171025708360626
30,future_tail,T_vs_C,symbol,000688.SH,16392,-2.816419968470058e-05
30,future_tail,T_vs_C,symbol,000852.SH,16400,2.0260622009953125e-06
30,future_tail,T_vs_C,year,2024,16270,-3.7867281998996395e-05
30,future_tail,T_vs_C,year,2025,16522,1.1358221582640254e-05
30,future_tail,T_vs_C,previous_state,NORMAL,28083,-2.2720157099738125e-05
30,future_tail,T_vs_C,previous_state,RECOVERING,3114,2.3747017500391613e-05
30,future_tail,T_vs_C,previous_state,UNSAFE,1595,8.505443147362846e-05
30,future_tail,T_vs_C,slot,580,966,-0.00023163380800867247
30,future_tail,T_vs_C,slot,585,966,0.0001601256566235156
30,future_tail,T_vs_C,slot,590,966,-3.8949086498634836e-05
30,future_tail,T_vs_C,slot,595,962,-6.552015118159407e-05
30,future_tail,T_vs_C,slot,600,968,-0.0002209386565984432
30,future_tail,T_vs_C,slot,605,962,5.185572948413309e-05
30,future_tail,T_vs_C,slot,610,966,1.5774999436611062e-05
30,future_tail,T_vs_C,slot,615,964,1.5645153881482948e-05
30,future_tail,T_vs_C,slot,620,966,8.842841037613134e-05
30,future_tail,T_vs_C,slot,625,965,-0.00019639413208237525
30,future_tail,T_vs_C,slot,630,969,-0.00018659265321940607
30,future_tail,T_vs_C,slot,635,965,-2.704564731907223e-05
30,future_tail,T_vs_C,slot,640,967,0.0001609898706588525
30,future_tail,T_vs_C,slot,645,959,9.042898142133879e-05
30,future_tail,T_vs_C,slot,650,965,-2.222959658045932e-05
30,future_tail,T_vs_C,slot,655,969,-2.5333936316394433e-05
30,future_tail,T_vs_C,slot,660,967,0.00017380728239798856
30,future_tail,T_vs_C,slot,790,960,1.169103726953568e-05
30,future_tail,T_vs_C,slot,795,964,4.9984501643885185e-05
30,future_tail,T_vs_C,slot,800,966,-3.7938293244845114e-06
30,future_tail,T_vs_C,slot,805,964,5.752920679528931e-06
30,future_tail,T_vs_C,slot,810,964,-2.8250245308809692e-05
30,future_tail,T_vs_C,slot,815,958,-4.989297738062198e-05
30,future_tail,T_vs_C,slot,820,964,-4.64379310946875e-05
30,future_tail,T_vs_C,slot,825,964,-2.5337074413870396e-06
30,future_tail,T_vs_C,slot,830,962,-2.29368410043729e-05
30,future_tail,T_vs_C,slot,835,956,-4.446219677357131e-05
30,future_tail,T_vs_C,slot,840,964,1.8914876393133532e-05
30,future_tail,T_vs_C,slot,845,964,-2.4142486984804777e-05
30,future_tail,T_vs_C,slot,850,968,-5.738559548578073e-05
30,future_tail,T_vs_C,slot,855,968,-2.9520139899346046e-05
30,future_tail,T_vs_C,slot,860,962,-4.2539371366507506e-05
30,future_tail,T_vs_C,slot,865,968,1.2773176323375064e-07
30,future_tail,T_vs_C,slot,870,964,7.984951422433892e-05
30,future_tail,T_vs_O,symbol,000688.SH,16392,-0.00070035986123392
30,future_tail,T_vs_O,symbol,000852.SH,16400,-0.0006772983787129775
30,future_tail,T_vs_O,year,2024,16270,-0.0007938590076818704
30,future_tail,T_vs_O,year,2025,16522,-0.0005853956059348273
30,future_tail,T_vs_O,previous_state,NORMAL,28083,-0.000748358804948104
30,future_tail,T_vs_O,previous_state,RECOVERING,3114,-0.00018758702738085783
30,future_tail,T_vs_O,previous_state,UNSAFE,1595,-0.0006192388298543259
30,future_tail,T_vs_O,slot,580,966,-0.006830449870364699
30,future_tail,T_vs_O,slot,585,966,-0.002261971873543676
30,future_tail,T_vs_O,slot,590,966,-0.003487508250524682
30,future_tail,T_vs_O,slot,595,962,-0.0016594106360094435
30,future_tail,T_vs_O,slot,600,968,-0.0015548350755343002
30,future_tail,T_vs_O,slot,605,962,-0.0002664314242577209
30,future_tail,T_vs_O,slot,610,966,-0.0005816932137158821
30,future_tail,T_vs_O,slot,615,964,0.00020090256233971509
30,future_tail,T_vs_O,slot,620,966,8.00561762633236e-05
30,future_tail,T_vs_O,slot,625,965,-0.0004401184009950353
30,future_tail,T_vs_O,slot,630,969,-0.0005358849354233562
30,future_tail,T_vs_O,slot,635,965,-0.0005141401123790805
30,future_tail,T_vs_O,slot,640,967,0.0002704741607945127
30,future_tail,T_vs_O,slot,645,959,0.000320238709731979
30,future_tail,T_vs_O,slot,650,965,-0.0001542518857238161
30,future_tail,T_vs_O,slot,655,969,-0.00036418560986221476
30,future_tail,T_vs_O,slot,660,967,-0.0007314181703317862
30,future_tail,T_vs_O,slot,790,960,5.458931759923672e-05
30,future_tail,T_vs_O,slot,795,964,-0.00039046952293071295
30,future_tail,T_vs_O,slot,800,966,-0.0008366837143831209
30,future_tail,T_vs_O,slot,805,964,-0.0003027420733970189
30,future_tail,T_vs_O,slot,810,964,-0.0002545259572468915
30,future_tail,T_vs_O,slot,815,958,-0.00019742427465562694
30,future_tail,T_vs_O,slot,820,964,-0.0001704884781702923
30,future_tail,T_vs_O,slot,825,964,-7.818727584255035e-06
30,future_tail,T_vs_O,slot,830,962,-0.00014799611808898898
30,future_tail,T_vs_O,slot,835,956,-0.0001543694383540591
30,future_tail,T_vs_O,slot,840,964,-0.0004590441455892725
30,future_tail,T_vs_O,slot,845,964,-0.00010065958842801339
30,future_tail,T_vs_O,slot,850,968,-0.00045052300547576484
30,future_tail,T_vs_O,slot,855,968,-0.00036465940006473566
30,future_tail,T_vs_O,slot,860,962,-0.00016850235157417982
30,future_tail,T_vs_O,slot,865,968,-0.0005679214437529243
30,future_tail,T_vs_O,slot,870,964,-0.0003586155263846797
