year,block,gain,n
2024,0,0.00019656055466123895,216
2024,1,-0.06619563988328829,220
2024,2,0.13479761312110239,220
2024,3,-0.05274058103171627,220
2024,4,-0.056697380891807585,220
2024,5,-0.0042787179294279127,220
2024,6,-0.023854838569429528,220
2024,7,-0.033896688285840852,220
2024,8,-0.055824922623197624,220
2024,9,0.066666943359247763,220
2024,10,-0.027576473253597997,218
2024,11,-0.011612739586398264,220
2024,12,0.024955995758923905,220
2024,13,0.032098037506703155,220
2024,14,-0.27849131946814643,214
2024,15,-0.013412102012552263,220
2024,16,-0.016235817713956185,220
2024,17,0.0015624306228410175,220
2024,18,-0.029983841894351711,220
2024,19,-0.058748311218521296,220
2024,20,-0.038273802546523843,220
2024,21,-0.044252590526160138,220
2024,22,0.012264033696466257,220
2024,23,-0.016932332943491227,220
2024,24,0.079936020371715932,220
2024,25,-0.040136081930760757,220
2024,26,0.052277143847969477,220
2024,27,-0.021595485423387028,220
2024,28,0.32512165931148007,220
2024,29,-0.027348033644046081,220
2024,30,-0.023605976258005583,220
2024,31,-0.098067015633037408,220
2024,32,0.068420425780988225,220
2024,33,0.16257965790821002,220
2024,34,-0.088834820944672016,220
2024,35,0.021105708836552332,218
2024,36,0.27031624341468219,220
2024,37,0.018035951712814847,220
2024,38,-0.047210561040357403,220
2024,39,-0.055245584246822896,220
2024,40,-0.058604212356916784,218
2024,41,-0.010799940871780885,220
2024,42,-0.017749966150125532,220
2024,43,-0.087556958975556473,200
2024,44,-0.065508610685956842,190
2024,45,-0.056777126437511594,194
2024,46,-0.059232341243297536,212
2024,47,0.037958308769380729,188
2024,48,0.030313826867824294,88
2025,0,-0.10812833178416313,220
2025,1,-0.030284642998230429,220
2025,2,0.029123465650096204,220
2025,3,-0.070669421467788013,220
2025,4,0.0012419608282889071,220
2025,5,0.019449498276041272,220
2025,6,-0.019274656203397498,220
2025,7,0.01289595671227755,220
2025,8,0.070571480030407391,220
2025,9,-0.044641956636508273,220
2025,10,-0.022055721586634269,220
2025,11,0.065063160775153797,220
2025,12,-0.008074547342473511,220
2025,13,-0.019214928826971119,220
2025,14,-0.09906459353595401,220
2025,15,0.033081740614917185,220
2025,16,0.14144600893485415,220
2025,17,0.05177522705125806,220
2025,18,0.10673112151952824,220
2025,19,0.014164422702789236,220
2025,20,0.034858367023506934,220
2025,21,-0.094804244305015758,220
2025,22,0.083685065434081662,220
2025,23,-0.0175471573780666,220
2025,24,0.15231848902557982,220
2025,25,0.085243590002429578,220
2025,26,-0.0021649948881642283,220
2025,27,0.036366470893903366,220
2025,28,-0.057317576776575417,220
2025,29,0.031862238367216758,220
2025,30,-0.013984598564691239,220
2025,31,-0.055684373252964194,220
2025,32,-0.065503302292943599,220
2025,33,0.015949733683332547,220
2025,34,0.059045378286829819,220
2025,35,0.012592867201347004,220
2025,36,0.017641317380114544,220
2025,37,0.028021355909130147,220
2025,38,0.017023882027876174,220
2025,39,0.011272473045013279,220
2025,40,0.014475311360792009,218
2025,41,-0.0972109860356134,220
2025,42,0.021120126564442825,220
2025,43,-0.10085004172848837,220
2025,44,-0.15540254745684351,220
2025,45,-0.038909033004555373,220
2025,46,0.022544601687152267,220
2025,47,-0.012886009254820129,220
2025,48,0.030933069064628001,132
