trade,first_interval_index,last_interval_index,first_booking,last_booking,direction,bars,pnl_log,mfe_log,mae_log,giveback_log,losing_never_favorable,losing_after_favorable,boundary_clipped,exit_day,year,outcome,trading_day,day_index,stage
15,195,204,2021-01-08 09:50:00,2021-01-08 10:35:00,-1,10,-0.0083814120008050916,0,-0.0083814120008050916,0.0083814120008050916,True,False,False,2021-01-08,2021,-1,2021-01-08,4,0
16,205,212,2021-01-08 10:40:00,2021-01-08 11:15:00,1,8,-0.0026793607350697884,0.0037925439549130724,-0.0026793607350697884,0.0064719046899828613,False,True,False,2021-01-08,2021,-1,2021-01-08,4,0
17,213,222,2021-01-08 11:20:00,2021-01-08 13:35:00,-1,10,-0.0047511196454198493,0.0040873033744435469,-0.0047511196454198493,0.0088384230198633972,False,True,False,2021-01-08,2021,-1,2021-01-08,4,0
18,223,230,2021-01-08 13:40:00,2021-01-08 14:15:00,1,8,-0.005202015626994053,0,-0.0062136347768271833,0.005202015626994053,True,False,False,2021-01-08,2021,-1,2021-01-08,4,0
19,231,236,2021-01-08 14:20:00,2021-01-08 14:45:00,-1,6,-0.0032245207502719221,0.0023596081182808044,-0.0032245207502719221,0.005584128868552727,False,True,False,2021-01-08,2021,-1,2021-01-08,4,0
20,237,263,2021-01-08 14:50:00,2021-01-11 11:30:00,1,27,0.012272391603583982,0.019409161832343851,-0.0008196692042076448,0.0071367702287598693,False,False,False,2021-01-11,2021,1,2021-01-11,5,1
21,264,282,2021-01-11 13:05:00,2021-01-11 14:35:00,-1,19,0.0042850594739218635,0.013034009025585781,0,0.0087489495516639183,False,False,False,2021-01-11,2021,1,2021-01-11,5,1
22,283,290,2021-01-11 14:40:00,2021-01-12 09:45:00,1,8,-0.0041012465722110834,0.0025144052673060943,-0.0041012465722110834,0.0066156518395171782,False,True,False,2021-01-12,2021,-1,2021-01-12,6,1
23,291,294,2021-01-12 09:50:00,2021-01-12 10:05:00,-1,4,-0.0076196463875409185,0,-0.0076196463875409185,0.0076196463875409185,True,False,False,2021-01-12,2021,-1,2021-01-12,6,1
24,295,311,2021-01-12 10:10:00,2021-01-12 11:30:00,1,17,0.0022553089844917357,0.0051974537293160731,0,0.0029421447448243375,False,False,False,2021-01-12,2021,1,2021-01-12,6,1
25,312,317,2021-01-12 13:05:00,2021-01-12 13:30:00,-1,6,-0.0032701000888014269,0,-0.0032701000888014269,0.0032701000888014269,True,False,False,2021-01-12,2021,-1,2021-01-12,6,1
26,318,327,2021-01-12 13:35:00,2021-01-12 14:20:00,1,10,0.00059859758927837715,0.0033731164964281857,-0.00075588488477758287,0.0027745189071498085,False,False,False,2021-01-12,2021,1,2021-01-12,6,1
27,328,337,2021-01-12 14:25:00,2021-01-13 09:40:00,-1,10,-0.0062566561012729303,0.00099073069140586355,-0.0062566561012729303,0.0072473867926787939,False,True,False,2021-01-13,2021,-1,2021-01-13,7,1
28,338,343,2021-01-13 09:45:00,2021-01-13 10:10:00,1,6,-0.0049609225847543686,0.0011957365285873022,-0.0049609225847543686,0.0061566591133416712,False,True,False,2021-01-13,2021,-1,2021-01-13,7,1
29,344,356,2021-01-13 10:15:00,2021-01-13 11:15:00,-1,13,-0.004281050317891574,0.0027500925717392774,-0.004281050317891574,0.0070311428896308514,False,True,False,2021-01-13,2021,-1,2021-01-13,7,1
30,357,361,2021-01-13 11:20:00,2021-01-13 13:10:00,1,5,-0.0060399529884995473,0,-0.0060399529884995473,0.0060399529884995473,True,False,False,2021-01-13,2021,-1,2021-01-13,7,1
31,362,375,2021-01-13 13:15:00,2021-01-13 14:20:00,-1,14,0.00059174341451568354,0.0094670008992456187,-0.0027686948956793158,0.0088752574847299343,False,False,False,2021-01-13,2021,1,2021-01-13,7,1
32,376,389,2021-01-13 14:25:00,2021-01-14 10:00:00,1,14,0.0016246725726231977,0.012543837008415961,-0.00056355110010739636,0.010919164435792763,False,False,False,2021-01-14,2021,1,2021-01-14,8,1
33,390,395,2021-01-14 10:05:00,2021-01-14 10:30:00,-1,6,-0.0094320600327298144,0.0028449115625938564,-0.0094320600327298144,0.01227697159532367,False,True,False,2021-01-14,2021,-1,2021-01-14,8,1
34,396,417,2021-01-14 10:35:00,2021-01-14 13:50:00,1,22,0.031061222582317662,0.040987588330302534,0,0.0099263657479848715,False,False,False,2021-01-14,2021,1,2021-01-14,8,1
35,418,435,2021-01-14 13:55:00,2021-01-15 09:50:00,-1,18,0.0026907227435060475,0.011677860435708551,-0.0027585094238693039,0.0089871376922025029,False,False,False,2021-01-15,2021,1,2021-01-15,9,1
36,436,454,2021-01-15 09:55:00,2021-01-15 11:25:00,1,19,-0.0036539756991517394,0.0036748268099164182,-0.0060514140697463855,0.007328802509068158,False,True,False,2021-01-15,2021,-1,2021-01-15,9,1
37,455,469,2021-01-15 11:30:00,2021-01-15 14:10:00,-1,15,0.0054369333916703816,0.014722967604535821,0,0.0092860342128654391,False,False,False,2021-01-15,2021,1,2021-01-15,9,1
38,470,481,2021-01-15 14:15:00,2021-01-18 09:40:00,1,12,-0.0049728744999279909,0.0057465277223754194,-0.0049728744999279909,0.010719402222303411,False,True,False,2021-01-18,2021,-1,2021-01-18,10,2
39,482,485,2021-01-18 09:45:00,2021-01-18 10:00:00,-1,4,-0.017075813441667826,0,-0.017075813441667826,0.017075813441667826,True,False,False,2021-01-18,2021,-1,2021-01-18,10,2
40,486,516,2021-01-18 10:05:00,2021-01-18 14:05:00,1,31,0.011688012317593342,0.020813862893397664,-0.0016897269331399565,0.0091258505758043222,False,False,False,2021-01-18,2021,1,2021-01-18,10,2
41,517,557,2021-01-18 14:10:00,2021-01-19 13:30:00,-1,41,0.0095781556401311196,0.014850882072806862,-0.004899443366893459,0.0052727264326757426,False,False,False,2021-01-19,2021,1,2021-01-19,11,2
42,558,561,2021-01-19 13:35:00,2021-01-19 13:50:00,1,4,-0.005938064733719192,0.00078408649422515649,-0.005938064733719192,0.0067221512279443483,False,True,False,2021-01-19,2021,-1,2021-01-19,11,2
43,562,578,2021-01-19 13:55:00,2021-01-20 09:45:00,-1,17,0.0034159634848496558,0.0095970291075097372,-0.0010629580720980011,0.006181065622660081,False,False,False,2021-01-20,2021,1,2021-01-20,12,2
44,579,598,2021-01-20 09:50:00,2021-01-20 11:25:00,1,20,0.0089719894915693075,0.018242854913380954,-0.0020400153184031281,0.009270865421811646,False,False,False,2021-01-20,2021,1,2021-01-20,12,2
45,599,610,2021-01-20 11:30:00,2021-01-20 13:55:00,-1,12,-0.0039565714612155396,0.0016526333208985349,-0.0039565714612155396,0.0056092047821140745,False,True,False,2021-01-20,2021,-1,2021-01-20,12,2
46,611,628,2021-01-20 14:00:00,2021-01-21 09:55:00,1,18,-0.00082271234527338082,0.0096720402288073375,-0.00082271234527338082,0.010494752574080718,False,True,False,2021-01-21,2021,-1,2021-01-21,13,2
47,629,636,2021-01-21 10:00:00,2021-01-21 10:35:00,-1,8,-0.0047907696452475848,0.00022449361477989874,-0.0047907696452475848,0.0050152632600274838,False,True,False,2021-01-21,2021,-1,2021-01-21,13,2
48,637,658,2021-01-21 10:40:00,2021-01-21 13:55:00,1,22,0.0057578299628841959,0.0099288824994624488,-0.0025961100066192629,0.0041710525365782529,False,False,False,2021-01-21,2021,1,2021-01-21,13,2
49,659,694,2021-01-21 14:00:00,2021-01-22 11:25:00,-1,36,0.011378797065870954,0.018936626930965258,-0.0014460540384585705,0.0075578298650943038,False,False,False,2021-01-22,2021,1,2021-01-22,14,2
50,695,722,2021-01-22 11:30:00,2021-01-25 09:45:00,1,28,0.0049844255336142689,0.011109532895899984,-0.0010216801395470955,0.0061251073622857156,False,False,False,2021-01-25,2021,1,2021-01-25,15,3
51,723,728,2021-01-25 09:50:00,2021-01-25 10:15:00,-1,6,-0.008733915581753628,0.0023057735910153665,-0.008733915581753628,0.011039689172768995,False,True,False,2021-01-25,2021,-1,2021-01-25,15,3
52,729,754,2021-01-25 10:20:00,2021-01-25 13:55:00,1,26,0.011357423037380973,0.014697961955195266,0,0.0033405389178142921,False,False,False,2021-01-25,2021,1,2021-01-25,15,3
53,755,773,2021-01-25 14:00:00,2021-01-26 10:00:00,-1,19,-0.0018771127169181449,0.010015330110745332,-0.0026388913411545889,0.011892442827663477,False,True,False,2021-01-26,2021,-1,2021-01-26,16,3
54,774,778,2021-01-26 10:05:00,2021-01-26 10:25:00,1,5,-0.011101452036992034,0,-0.011101452036992034,0.011101452036992034,True,False,False,2021-01-26,2021,-1,2021-01-26,16,3
55,779,811,2021-01-26 10:30:00,2021-01-26 14:40:00,-1,33,0.0062848265805744447,0.012853716750460997,-0.001847674531686507,0.0065688901698865518,False,False,False,2021-01-26,2021,1,2021-01-26,16,3
56,812,818,2021-01-26 14:45:00,2021-01-27 09:45:00,1,7,-0.0061617323295271847,0,-0.0061617323295271847,0.0061617323295271847,True,False,False,2021-01-27,2021,-1,2021-01-27,17,3
57,819,828,2021-01-27 09:50:00,2021-01-27 10:35:00,-1,10,0.011038151695729807,0.021117936991902737,0,0.010079785296172931,False,False,False,2021-01-27,2021,1,2021-01-27,17,3
58,829,856,2021-01-27 10:40:00,2021-01-27 14:25:00,1,28,-0.0025482620708336518,0.0045582798558185004,-0.0025482620708336518,0.0071065419266521518,False,True,False,2021-01-27,2021,-1,2021-01-27,17,3
59,857,869,2021-01-27 14:30:00,2021-01-28 10:00:00,-1,13,-0.0032271603616047472,0.0087310255410905386,-0.004494574629703145,0.011958185902695286,False,True,False,2021-01-28,2021,-1,2021-01-28,18,3
60,870,875,2021-01-28 10:05:00,2021-01-28 10:30:00,1,6,-0.0070859342024081999,0.0018492016035982781,-0.0070859342024081999,0.0089351358060064771,False,True,False,2021-01-28,2021,-1,2021-01-28,18,3
61,876,914,2021-01-28 10:35:00,2021-01-29 09:45:00,-1,39,0.015873293924455592,0.019964055364617886,-0.0035492433960136321,0.0040907614401622938,False,False,False,2021-01-29,2021,1,2021-01-29,19,3
62,915,919,2021-01-29 09:50:00,2021-01-29 10:10:00,1,5,-0.003077055201426003,0.0036059288269776868,-0.003077055201426003,0.0066829840284036903,False,True,False,2021-01-29,2021,-1,2021-01-29,19,3
63,920,930,2021-01-29 10:15:00,2021-01-29 11:05:00,-1,11,-0.0052631700442747828,0.0055315416950553146,-0.0052631700442747828,0.010794711739330097,False,True,False,2021-01-29,2021,-1,2021-01-29,19,3
64,931,939,2021-01-29 11:10:00,2021-01-29 13:20:00,1,9,-0.0026842643330751252,0.0073430524193435747,-0.0026842643330751252,0.0100273167524187,False,True,False,2021-01-29,2021,-1,2021-01-29,19,3
65,940,957,2021-01-29 13:25:00,2021-01-29 14:50:00,-1,18,0.0058560374564227986,0.016779522738142517,0,0.010923485281719719,False,False,False,2021-01-29,2021,1,2021-01-29,19,3
66,958,972,2021-01-29 14:55:00,2021-02-01 10:35:00,1,15,0.0066347253015893084,0.014701509977371942,0,0.0080667846757826334,False,False,False,2021-02-01,2021,1,2021-02-01,20,4
67,973,987,2021-02-01 10:40:00,2021-02-01 13:20:00,-1,15,0.0037939244428461818,0.0092287971495747453,0,0.0054348727067285631,False,False,False,2021-02-01,2021,1,2021-02-01,20,4
68,988,996,2021-02-01 13:25:00,2021-02-01 14:05:00,1,9,-0.0049466449989533923,0,-0.0049466449989533923,0.0049466449989533923,True,False,False,2021-02-01,2021,-1,2021-02-01,20,4
69,997,1005,2021-02-01 14:10:00,2021-02-01 14:50:00,-1,9,-0.0042354399694153715,0.00028300151594676015,-0.0042354399694153715,0.0045184414853621313,False,True,False,2021-02-01,2021,-1,2021-02-01,20,4
70,1006,1010,2021-02-01 14:55:00,2021-02-02 09:45:00,1,5,-0.0024826159197135623,0.0020336867040271398,-0.002623858857801249,0.0045163026237407021,False,True,False,2021-02-02,2021,-1,2021-02-02,21,4
71,1011,1013,2021-02-02 09:50:00,2021-02-02 10:00:00,-1,3,-0.0054438095938351807,0,-0.0054438095938351807,0.0054438095938351807,True,False,False,2021-02-02,2021,-1,2021-02-02,21,4
72,1014,1025,2021-02-02 10:05:00,2021-02-02 11:00:00,1,12,0.0023500454517926951,0.0065383502091318109,0,0.0041883047573391154,False,False,False,2021-02-02,2021,1,2021-02-02,21,4
73,1026,1033,2021-02-02 11:05:00,2021-02-02 13:10:00,-1,8,-0.0030852454014391726,0.0023149295165286097,-0.0030852454014391726,0.0054001749179677823,False,True,False,2021-02-02,2021,-1,2021-02-02,21,4
74,1034,1062,2021-02-02 13:15:00,2021-02-03 10:05:00,1,29,-0.0014749729174983726,0.0062392704161988062,-0.0014749729174983726,0.0077142433336971784,False,True,False,2021-02-03,2021,-1,2021-02-03,22,4
75,1063,1077,2021-02-03 10:10:00,2021-02-03 11:20:00,-1,15,-0.00058046221806855661,0.0048175291010526256,-0.00081814467542611329,0.0053979913191211822,False,True,False,2021-02-03,2021,-1,2021-02-03,22,4
76,1078,1088,2021-02-03 11:25:00,2021-02-03 13:45:00,1,11,-0.0022608054033752792,0.0040747180007979847,-0.0022608054033752792,0.0063355234041732635,False,True,False,2021-02-03,2021,-1,2021-02-03,22,4
77,1089,1125,2021-02-03 13:50:00,2021-02-04 11:20:00,-1,37,0.03203355235594043,0.038355543892614696,-0.00013313013490336796,0.0063219915366742666,False,False,False,2021-02-04,2021,1,2021-02-04,23,4
78,1126,1128,2021-02-04 11:25:00,2021-02-04 13:05:00,1,3,-0.0070212413284408094,0,-0.0070212413284408094,0.0070212413284408094,True,False,False,2021-02-04,2021,-1,2021-02-04,23,4
79,1129,1138,2021-02-04 13:10:00,2021-02-04 13:55:00,-1,10,-0.0068982316430818633,0.0034377964831877076,-0.0068982316430818633,0.010336028126269572,False,True,False,2021-02-04,2021,-1,2021-02-04,23,4
80,1139,1170,2021-02-04 14:00:00,2021-02-05 11:05:00,1,32,0.011568807261780374,0.016620404116658376,0,0.0050515968548780019,False,False,False,2021-02-05,2021,1,2021-02-05,24,4
81,1171,1206,2021-02-05 11:10:00,2021-02-08 10:05:00,-1,36,0.01218408276173822,0.02114472922894416,-0.0012867254616836493,0.0089606464672059398,False,False,False,2021-02-08,2021,1,2021-02-08,25,5
82,1207,1228,2021-02-08 10:10:00,2021-02-08 13:25:00,1,22,0.003188088944885818,0.0090102388540302773,-0.0032927212807472728,0.0058221499091444598,False,False,False,2021-02-08,2021,1,2021-02-08,25,5
83,1229,1250,2021-02-08 13:30:00,2021-02-09 09:45:00,-1,22,-0.0039259381720026807,0.0039848901923854605,-0.0039259381720026807,0.0079108283643881411,False,True,False,2021-02-09,2021,-1,2021-02-09,26,5
84,1251,1282,2021-02-09 09:50:00,2021-02-09 13:55:00,1,32,0.016103384597139225,0.018886894462275053,0,0.0027835098651358275,False,False,False,2021-02-09,2021,1,2021-02-09,26,5
85,1283,1288,2021-02-09 14:00:00,2021-02-09 14:25:00,-1,6,-0.0042780360895572217,0.00062275756221595309,-0.0042780360895572217,0.004900793651773175,False,True,False,2021-02-09,2021,-1,2021-02-09,26,5
86,1289,1298,2021-02-09 14:30:00,2021-02-10 09:45:00,1,10,-0.0039243692683064739,0.0091369663447486982,-0.0039243692683064739,0.013061335613055173,False,True,False,2021-02-10,2021,-1,2021-02-10,27,5
87,1299,1306,2021-02-10 09:50:00,2021-02-10 10:25:00,-1,8,-0.0028671526095947002,0.0029250451998140358,-0.0041004634298312821,0.005792197809408736,False,True,False,2021-02-10,2021,-1,2021-02-10,27,5
88,1307,1334,2021-02-10 10:30:00,2021-02-10 14:15:00,1,28,0.0097124252065983064,0.013386068017969894,0,0.0036736428113715875,False,False,False,2021-02-10,2021,1,2021-02-10,27,5
89,1335,1338,2021-02-10 14:20:00,2021-02-10 14:35:00,-1,4,-0.0045847348981673018,0,-0.0045847348981673018,0.0045847348981673018,True,False,False,2021-02-10,2021,-1,2021-02-10,27,5
90,1339,1354,2021-02-10 14:40:00,2021-02-18 10:25:00,1,16,0.0011186033216810788,0.013334497666456762,-0.0012520956845564135,0.012215894344775683,False,False,False,2021-02-18,2021,1,2021-02-18,28,5
91,1355,1359,2021-02-18 10:30:00,2021-02-18 10:50:00,-1,5,-0.0042061269035466899,0.0055636743904583091,-0.0042061269035466899,0.009769801294004999,False,True,False,2021-02-18,2021,-1,2021-02-18,28,5
92,1360,1367,2021-02-18 10:55:00,2021-02-18 11:30:00,1,8,-0.0068135090061471875,0.0016581803891971046,-0.0068135090061471875,0.008471689395344293,False,True,False,2021-02-18,2021,-1,2021-02-18,28,5
93,1368,1413,2021-02-18 13:05:00,2021-02-19 11:20:00,-1,46,0.015788693708090301,0.022459406447728231,-0.002044762921894613,0.0066707127396379295,False,False,False,2021-02-19,2021,1,2021-02-19,29,5
94,1414,1444,2021-02-19 11:25:00,2021-02-22 09:55:00,1,31,0.0043474340313857246,0.012448278943297982,-0.0026984070284922054,0.0081008449119122569,False,False,False,2021-02-22,2021,1,2021-02-22,30,6
95,1445,1447,2021-02-22 10:00:00,2021-02-22 10:10:00,-1,3,-0.0079541410334273022,0,-0.0079541410334273022,0.0079541410334273022,True,False,False,2021-02-22,2021,-1,2021-02-22,30,6
96,1448,1454,2021-02-22 10:15:00,2021-02-22 10:45:00,1,7,-0.0017411313358417157,0.0034314203608595069,-0.0021681362528862711,0.0051725516967012228,False,True,False,2021-02-22,2021,-1,2021-02-22,30,6
97,1455,1494,2021-02-22 10:50:00,2021-02-23 10:05:00,-1,40,0.023781811561203323,0.040877109906078922,0,0.017095298344875599,False,False,False,2021-02-23,2021,1,2021-02-23,31,6
98,1495,1526,2021-02-23 10:10:00,2021-02-23 14:15:00,1,32,-0.0009034525405686762,0.0034271233929783445,-0.0066659962293776614,0.0043305759335470206,False,True,False,2021-02-23,2021,-1,2021-02-23,31,6
99,1527,1537,2021-02-23 14:20:00,2021-02-24 09:40:00,-1,11,-0.0012760681632066858,0.0065565038592825219,-0.0012760681632066858,0.0078325720224892079,False,True,False,2021-02-24,2021,-1,2021-02-24,32,6
100,1538,1544,2021-02-24 09:45:00,2021-02-24 10:15:00,1,7,-0.0048260700948901244,0,-0.0057695852989394997,0.0048260700948901244,True,False,False,2021-02-24,2021,-1,2021-02-24,32,6
101,1545,1556,2021-02-24 10:20:00,2021-02-24 11:15:00,-1,12,0.0039889976901535101,0.0078270790183682954,-0.0013884444820498299,0.0038380813282147853,False,False,False,2021-02-24,2021,1,2021-02-24,32,6
102,1557,1558,2021-02-24 11:20:00,2021-02-24 11:25:00,1,2,-0.0064535065540743519,0,-0.0064535065540743519,0.0064535065540743519,True,False,False,2021-02-24,2021,-1,2021-02-24,32,6
103,1559,1581,2021-02-24 11:30:00,2021-02-24 14:50:00,-1,23,0.0049224361485348395,0.010126391162281544,-0.00082168974566069596,0.0052039550137467049,False,False,False,2021-02-24,2021,1,2021-02-24,32,6
104,1582,1588,2021-02-24 14:55:00,2021-02-25 09:55:00,1,7,-0.0034565114894751325,0.004333021580207928,-0.0059464410527306655,0.0077895330696830609,False,True,False,2021-02-25,2021,-1,2021-02-25,33,6
105,1589,1600,2021-02-25 10:00:00,2021-02-25 10:55:00,-1,12,-0.00049870923352300428,0.0064542704710768319,-0.00049870923352300428,0.0069529797045998366,False,True,False,2021-02-25,2021,-1,2021-02-25,33,6
106,1601,1607,2021-02-25 11:00:00,2021-02-25 11:30:00,1,7,-0.003437338127947622,0.00015396289524653272,-0.003584496500053015,0.0035913010231941548,False,True,False,2021-02-25,2021,-1,2021-02-25,33,6
107,1608,1640,2021-02-25 13:05:00,2021-02-26 10:15:00,-1,33,0.014794221798675563,0.029333176936830775,-0.0030339895963514985,0.014538955138155212,False,False,False,2021-02-26,2021,1,2021-02-26,34,6
108,1641,1650,2021-02-26 10:20:00,2021-02-26 11:05:00,1,10,-0.0035381585395579383,0.0011194281637945146,-0.0041753089248505173,0.0046575867033524527,False,True,False,2021-02-26,2021,-1,2021-02-26,34,6
109,1651,1670,2021-02-26 11:10:00,2021-02-26 14:15:00,-1,20,0.0014848146709944465,0.0074386693223865898,-7.493471313095436e-06,0.0059538546513921431,False,False,False,2021-02-26,2021,1,2021-02-26,34,6
110,1671,1678,2021-02-26 14:20:00,2021-02-26 14:55:00,1,8,-0.0052821793245465794,0,-0.0053878062202704522,0.0052821793245465794,True,False,False,2021-02-26,2021,-1,2021-02-26,34,6
111,1679,1682,2021-02-26 15:00:00,2021-03-01 09:45:00,-1,4,-0.010364887015351773,0,-0.010879948852819295,0.010364887015351773,True,False,False,2021-03-01,2021,-1,2021-03-01,35,7
112,1683,1698,2021-03-01 09:50:00,2021-03-01 11:05:00,1,16,0.0033468904817152453,0.0078908341504110302,-0.0013374130153507044,0.0045439436686957844,False,False,False,2021-03-01,2021,1,2021-03-01,35,7
113,1699,1704,2021-03-01 11:10:00,2021-03-01 13:05:00,-1,6,-0.0038844230199496783,0.00064018582462745772,-0.0038844230199496783,0.0045246088445771359,False,True,False,2021-03-01,2021,-1,2021-03-01,35,7
114,1705,1743,2021-03-01 13:10:00,2021-03-02 10:50:00,1,39,0.010295076179827762,0.017641573598106162,-0.00037812369543732943,0.0073464974182784002,False,False,False,2021-03-02,2021,1,2021-03-02,36,7
115,1744,1770,2021-03-02 10:55:00,2021-03-02 14:35:00,-1,27,0.0060491622198984765,0.013212553779163061,-0.00099731612918597641,0.0071633915592645842,False,False,False,2021-03-02,2021,1,2021-03-02,36,7
116,1771,1778,2021-03-02 14:40:00,2021-03-03 09:45:00,1,8,-0.0062493724498522193,0,-0.0092248566732279283,0.0062493724498522193,True,False,False,2021-03-03,2021,-1,2021-03-03,37,7
117,1779,1782,2021-03-03 09:50:00,2021-03-03 10:05:00,-1,4,-0.0015808402524762214,0.00039374320280172653,-0.0043135781329879013,0.001974583455277948,False,True,False,2021-03-03,2021,-1,2021-03-03,37,7
118,1783,1784,2021-03-03 10:10:00,2021-03-03 10:15:00,1,2,-0.0040796516431353029,0,-0.0040796516431353029,0.0040796516431353029,True,False,False,2021-03-03,2021,-1,2021-03-03,37,7
119,1785,1792,2021-03-03 10:20:00,2021-03-03 10:55:00,-1,8,-0.0050877087726682027,0.0017737768947086584,-0.0057690540114657286,0.0068614856673768609,False,True,False,2021-03-03,2021,-1,2021-03-03,37,7
120,1793,1827,2021-03-03 11:00:00,2021-03-04 09:50:00,1,35,-0.0035623938342884309,0.0065865981290372235,-0.0035623938342884309,0.010148991963325655,False,True,False,2021-03-04,2021,-1,2021-03-04,38,7
121,1828,1864,2021-03-04 09:55:00,2021-03-04 14:25:00,-1,37,0.011320254874932538,0.014370312027469804,-0.0034142138546143855,0.0030500571525372659,False,False,False,2021-03-04,2021,1,2021-03-04,38,7
122,1865,1868,2021-03-04 14:30:00,2021-03-04 14:45:00,1,4,-0.0033216240954572727,0,-0.0033216240954572727,0.0033216240954572727,True,False,False,2021-03-04,2021,-1,2021-03-04,38,7
123,1869,1883,2021-03-04 14:50:00,2021-03-05 10:30:00,-1,15,0.0026592143796051819,0.013979228755139718,0,0.011320014375534536,False,False,False,2021-03-05,2021,1,2021-03-05,39,7
124,1884,1899,2021-03-05 10:35:00,2021-03-05 13:20:00,1,16,0.001587313918414776,0.0073109106979292217,-0.0022492256473006277,0.0057235967795144452,False,False,False,2021-03-05,2021,1,2021-03-05,39,7
125,1900,1907,2021-03-05 13:25:00,2021-03-05 14:00:00,-1,8,-0.0064142356478938609,0.00073287475278024624,-0.0064142356478938609,0.0071471104006741067,False,True,False,2021-03-05,2021,-1,2021-03-05,39,7
126,1908,1919,2021-03-05 14:05:00,2021-03-05 15:00:00,1,12,-0.0018327404592247023,0.0044327375805555914,-0.0022538437560689038,0.0062654780397802933,False,True,False,2021-03-05,2021,-1,2021-03-05,39,7
127,1920,1977,2021-03-08 09:35:00,2021-03-09 10:20:00,-1,58,0.057631725067719783,0.079703196954076433,-0.0051740931435591544,0.02207147188635665,False,False,False,2021-03-09,2021,1,2021-03-09,41,8
128,1978,1984,2021-03-09 10:25:00,2021-03-09 10:55:00,1,7,-0.006640189003986577,0.0063115233671561331,-0.0072015497571580912,0.012951712371142711,False,True,False,2021-03-09,2021,-1,2021-03-09,41,8
129,1985,1989,2021-03-09 11:00:00,2021-03-09 11:20:00,-1,5,-0.010891946772989148,0,-0.010891946772989148,0.010891946772989148,True,False,False,2021-03-09,2021,-1,2021-03-09,41,8
