year,stage,first,last,days,n_trades,eligible,win_rate,mean_trade_log,marked_log_pnl,eff_1d,fast_share_1d,slow_work_velocity_5d,threshold_work_amplitude_5d
2021,28,2021-08-02,2021-08-06,5,16,True,0.375,-0.0012164539407580083,-0.021395286317283838,0.14210248428502009,0.91672959451872238,0.17066991196976372,1.188583036302556
2021,29,2021-08-09,2021-08-13,5,17,True,0.29411764705882354,-0.0024060781931545716,-0.026564919946257169,0.12135994766683744,0.898376874229457,0.17367128791327208,1.1592010272243687
2021,30,2021-08-16,2021-08-20,5,15,True,0.53333333333333333,0.0020518468668099116,0.019296953023228348,0.17272030049818757,0.91377556840686158,0.32310566101737842,1.1784185522566937
2021,31,2021-08-23,2021-08-27,5,15,True,0.33333333333333331,0.0010361270975860746,0.023441523304912046,0.3049577182808994,0.83932690803493215,0.38798302109449101,0.92795535010174812
2021,32,2021-08-30,2021-09-03,5,12,True,0.33333333333333331,0.0005291212565683613,-0.0049597658404727154,0.15795334700078201,0.88290619167997109,0.57020585516947664,0.9571978038234743
2021,33,2021-09-06,2021-09-10,5,15,True,0.20000000000000001,-0.0020061979293923607,-0.017611650472278702,0.20055205556688205,0.92524356575293498,0.31433027698402605,1.2123063701248937
2021,34,2021-09-13,2021-09-17,5,10,True,0.59999999999999998,0.0041150566732385662,0.034937823838065096,0.24926553468724597,0.88891169652136937,0.37590661007471571,0.95863055087346272
2021,35,2021-09-22,2021-09-28,5,13,True,0.38461538461538464,-0.0017536541633402945,-0.019528506110127037,0.11187356577451672,0.91086935674073399,0.3369049407821138,1.1114753338383678
2021,36,2021-09-29,2021-10-12,5,11,True,0.54545454545454541,0.003290038891887016,0.027488100223109376,0.22139141412879287,0.87166263376656716,0.21915245577310322,1.1448998517417355
2021,37,2021-10-13,2021-10-19,5,10,True,0.5,0.0025306096591884699,0.029850774705199857,0.19095697983623081,0.90867475305477541,0.33602833620264383,0.99230312433204126
2021,38,2021-10-20,2021-10-26,5,11,True,0.54545454545454541,0.00087655399668953784,0.011373935821152016,0.11286869960837875,0.93195857414917493,0.25808846674703118,1.2374182807683536
2021,39,2021-10-27,2021-11-02,5,15,True,0.40000000000000002,0.00079397980003344454,0.0064594114422740871,0.1595098729011995,0.92255987116823202,0.39557111826625824,1.3347462085498933
2021,40,2021-11-03,2021-11-09,5,11,True,0.63636363636363635,0.0020991556522484914,0.020819691251026964,0.1555854565123628,0.91646091082702641,0.27469424619512856,1.0977407858130857
2021,41,2021-11-10,2021-11-16,5,20,True,0.29999999999999999,-0.00061995167383137632,-0.0061214532996787269,0.12259609421864112,0.87853103839074831,0.31570262915632979,1.0763438161478645
2021,42,2021-11-17,2021-11-23,5,13,True,0.38461538461538464,0.00139333934161359,0.011879768238808139,0.25646246693564578,0.88944653338313917,0.34167688535058749,0.99962982967037739
2021,43,2021-11-24,2021-11-30,5,14,True,0.35714285714285715,0.00073995067279006093,0.013458736635399166,0.10106246436832807,0.92277402489164062,0.40278578780335916,1.2082137186732478
2021,44,2021-12-01,2021-12-07,5,12,True,0.33333333333333331,0.0011546293022997075,0.01540089804419929,0.35490655528213699,0.8758347890554683,0.49691908342241681,1.0052295609708646
2021,45,2021-12-08,2021-12-14,5,11,True,0.45454545454545453,0.0024514892787995454,0.026981348256312675,0.19903261483153206,0.90630351307968804,0.48782753401340379,1.0452495021617729
2021,46,2021-12-15,2021-12-21,5,15,True,0.40000000000000002,0.0018811338027781158,0.027666803679863152,0.27090343750819795,0.89113306793663227,0.64992034027582979,1.0903968358543807
2021,47,2021-12-22,2021-12-28,5,18,True,0.33333333333333331,-0.00048559716068888201,-0.0092330563842112703,0.11082100900220082,0.92848057937392547,0.40909022464817613,1.1445625122293237
2021,48,2021-12-29,2021-12-31,3,4,False,0.5,0.0039740896743311197,0.030145975781711597,0.3195129994163779,0.86212167359715541,0.32919937971694496,0.99905977875852248
2022,0,2022-01-04,2022-01-10,5,13,True,0.53846153846153844,0.0038316411682649109,0.032214644766944828,0.2823027542367379,0.84910255880603336,0.54076102263059567,0.77611082762179651
2022,1,2022-01-11,2022-01-17,5,15,True,0.33333333333333331,-0.001023774136512106,-0.012260245763446132,0.31557813090835679,0.87411460233593208,0.27360693593357988,0.90144272723841978
2022,2,2022-01-18,2022-01-24,5,17,True,0.41176470588235292,-0.00051839502085483647,-0.01163551533899192,0.19932140851284935,0.89609128362528612,0.3827117768561239,1.1170492523696116
2022,3,2022-01-25,2022-02-07,5,18,True,0.16666666666666666,-0.0038222433424669557,-0.061110506458436555,0.19712243711563229,0.89144039081921433,0.4400815793447993,1.2465291563705416
2022,4,2022-02-08,2022-02-14,5,14,True,0.21428571428571427,0.00016686754799179266,-0.0011803864186521063,0.19343193270803408,0.8961142499366721,0.40050826950749352,1.111402817873256
2022,5,2022-02-15,2022-02-21,5,16,True,0.375,0.0002715234098796095,0.0014802704000599744,0.1870242706089103,0.91358571460853732,0.38655647102093826,1.1026844563720215
2022,6,2022-02-22,2022-02-28,5,13,True,0.46153846153846156,0.0043346020542597572,0.059053927685187774,0.24808897848573341,0.8840982921170939,0.33136095485148548,0.79365892458570875
2022,7,2022-03-01,2022-03-07,5,13,True,0.46153846153846156,0.00052007917467036824,0.010889412916327983,0.22183325786444805,0.89338053074189028,0.37563149063104306,0.96601699432629218
2022,8,2022-03-08,2022-03-14,5,14,True,0.5,0.0022405915134753001,0.033124573266076859,0.17222159530808806,0.91188408272705723,0.35402067539213233,0.97066021289458781
2022,9,2022-03-15,2022-03-21,5,7,True,1,0.020580772778426258,0.13947480794507106,0.12828762171520569,0.90253358858260258,0.22505371396856635,1.0333215116144827
2022,10,2022-03-22,2022-03-28,5,15,True,0.33333333333333331,-0.00023191260364560916,-0.0065177870099413799,0.21414293515658564,0.90320880472930953,0.3219795928465527,1.1091724044295117
2022,11,2022-03-29,2022-04-06,5,12,True,0.33333333333333331,-0.0017783625555234618,0.0045644708308028407,0.31329849057731829,0.87910625614882121,0.41313145400962076,0.98196688797044585
2022,12,2022-04-07,2022-04-13,5,10,True,0.5,0.0067573089246245558,0.049784391772585278,0.26945159811600139,0.86161270586371574,0.60124668553445271,1.0100181888241899
2022,13,2022-04-14,2022-04-20,5,14,True,0.5,0.00044372401593087825,0.0071698089316327204,0.20464002270953885,0.90210614086974028,0.32467247114401915,0.97547282836805815
2022,14,2022-04-21,2022-04-27,5,13,True,0.53846153846153844,0.0043467132519540101,0.090363171708898571,0.25457952671655903,0.8677385743190168,0.57885140945219626,0.93947119803855217
2022,15,2022-04-28,2022-05-09,5,12,True,0.41666666666666669,0.0064406308924287491,0.034067254189696805,0.15003798891138345,0.87131441031169099,0.43282741588721763,0.92878366887582653
2022,16,2022-05-10,2022-05-16,5,13,True,0.38461538461538464,0.0022086059073232324,0.039751332308563203,0.17067960847076699,0.85343370379543071,0.44713009668617099,0.837307771991879
2022,17,2022-05-17,2022-05-23,5,15,True,0.40000000000000002,-0.0005762136235656324,-0.011825610203145549,0.12734825724526347,0.90426303479332992,0.25785884524784353,1.2347482497456685
2022,18,2022-05-24,2022-05-30,5,18,True,0.22222222222222221,-0.00038710654690878233,-0.015456641583589446,0.18425598588380537,0.90289038416223255,0.36331366626466127,1.1018973891776864
2022,19,2022-05-31,2022-06-07,5,16,True,0.1875,0.0013344952075554461,0.019280196870809532,0.26966676453417632,0.85726937119572466,0.5882695246037617,1.0034561251365104
2022,20,2022-06-08,2022-06-14,5,16,True,0.3125,0.00028621243680738485,0.024236121422428005,0.17970000513575604,0.8564709763728523,0.39292060255763839,0.8782627199646672
2022,21,2022-06-15,2022-06-21,5,18,True,0.3888888888888889,-0.0016414599501815097,-0.048607412085437535,0.099762912320147834,0.89931679126036224,0.19180319125298792,1.0366011030441515
2022,22,2022-06-22,2022-06-28,5,14,True,0.35714285714285715,0.0020263228230978851,0.050373551090235009,0.17322136970306348,0.88348400768448854,0.22705131923206839,1.1791626469499596
2022,23,2022-06-29,2022-07-05,5,16,True,0.5,0.00010597415756175249,-0.014092241139443001,0.14248669715658149,0.91289844642201134,0.17070833070145996,1.1611337689281076
2022,24,2022-07-06,2022-07-12,5,17,True,0.29411764705882354,0.00045401598538445101,0.0070114438837277429,0.19283207486898371,0.887380192839332,0.2635224724598596,1.0276236025692358
2022,25,2022-07-13,2022-07-19,5,13,True,0.38461538461538464,0.0022345545061998916,0.028712550513963618,0.10612090369087415,0.88979738579307566,0.32980659220881681,1.0043916516554257
2022,26,2022-07-20,2022-07-26,5,12,True,0.5,0.0025696323627939399,0.026925739887062518,0.15787010476713487,0.9013323476681695,0.2566100725552492,0.99239306180238207
2022,27,2022-07-27,2022-08-02,5,13,True,0.46153846153846156,-0.0013693819708760864,-0.018078590796043986,0.14607275358846628,0.91010973193082201,0.24730734373197322,1.2400245253230906
2022,28,2022-08-03,2022-08-09,5,15,True,0.26666666666666666,0.00025338898481835291,0.0091347791649482833,0.15319598330981726,0.89233593661481869,0.25987633296197049,1.0056956269423358
2022,29,2022-08-10,2022-08-16,5,15,True,0.26666666666666666,-0.0013965596644152502,-0.016391061880158913,0.16605414622589437,0.91453972842917841,0.31496017316893277,1.2617437295676506
2022,30,2022-08-17,2022-08-23,5,10,True,0.40000000000000002,0.0028154074335009355,0.021886381134859391,0.14605191435193898,0.90633140597510931,0.40511713798073518,1.2958044263449522
2022,31,2022-08-24,2022-08-30,5,14,True,0.2857142857142857,0.001508868200680744,0.017433930203042482,0.19529210823622231,0.88042335876505984,0.6159399440338984,1.0027221793703167
2022,32,2022-08-31,2022-09-06,5,17,True,0.23529411764705882,-0.0015463610422183029,-0.02468384640433768,0.12080101148676121,0.90365442507166804,0.24207553641494634,1.0666078952217486
2022,33,2022-09-07,2022-09-14,5,16,True,0.4375,0.0007811949261012195,0.013310983476068284,0.11140286791218881,0.8594329083203226,0.28504264599990597,0.92393751215372721
2022,34,2022-09-15,2022-09-21,5,15,True,0.46666666666666667,0.0018411584198486505,0.026019372721085496,0.20764302714047728,0.89857099584753186,0.4201131163039129,0.89503118760340017
2022,35,2022-09-22,2022-09-28,5,18,True,0.27777777777777779,-0.0017361046193320458,-0.029880680899592105,0.16088890441850207,0.89456658891949092,0.2146984132137375,1.1116306547006645
2022,36,2022-09-29,2022-10-12,5,13,True,0.38461538461538464,0.0020606710403922391,0.067200819517604121,0.22308908775032382,0.90135228817108126,0.55854446915766454,1.1148607549500849
2022,37,2022-10-13,2022-10-19,5,13,True,0.61538461538461542,0.0054176169062862345,0.028296070579756839,0.1296736099627033,0.89952863117712556,0.54547940196041078,0.93328935891130249
2022,38,2022-10-20,2022-10-26,5,17,True,0.35294117647058826,-0.0018723739459142936,-0.032230218186751432,0.12286250274071664,0.8789128763366062,0.2237105638290641,1.0355414904580615
2022,39,2022-10-27,2022-11-02,5,17,True,0.35294117647058826,-0.0013965614569551397,-0.022459116271061293,0.12222138554436131,0.88861385042305829,0.27281189991219124,1.0967699621352278
2022,40,2022-11-03,2022-11-09,5,14,True,0.35714285714285715,-0.0017203837680508703,-0.018682090054969767,0.17486858962275129,0.91712014025547184,0.38228275746894186,1.3317850893200149
2022,41,2022-11-10,2022-11-16,5,14,True,0.35714285714285715,-0.00084180546181077099,-0.0088990560338772541,0.15883844736917424,0.8981019125515457,0.22592715514650852,1.1261453814785078
2022,42,2022-11-17,2022-11-23,5,11,True,0.36363636363636365,0.0037892366399396304,0.043822024985329548,0.086339793177501553,0.90120387462110574,0.25878544028808054,1.0683694529264049
2022,43,2022-11-24,2022-11-30,5,11,True,0.27272727272727271,0.00016167906015426966,-0.0053212833553427782,0.13183130323003478,0.92191477258768872,0.32238425630604672,1.1567729145274892
2022,44,2022-12-01,2022-12-07,5,13,True,0.53846153846153844,1.8689787800535761e-05,-0.0033902306712139461,0.078649906217826374,0.88740690690916213,0.22065803735132722,0.93915455326447383
2022,45,2022-12-08,2022-12-14,5,15,True,0.20000000000000001,-0.0014286380827737701,-0.013671491636393777,0.15765169437069329,0.92458030904843014,0.19660973622298497,1.1849919819716006
2022,46,2022-12-15,2022-12-21,5,13,True,0.30769230769230771,0.00038326090565093138,-0.0042656961915878734,0.21803083622219396,0.92882547593330178,0.60697250322004126,1.2131509921754411
2022,47,2022-12-22,2022-12-28,5,9,True,0.55555555555555558,0.0067108342129967233,0.063368960322334411,0.27451372867064738,0.8970545569288767,0.68780683985403568,1.0179552616727467
2022,48,2022-12-29,2022-12-30,2,7,False,0.42857142857142855,-0.0014222183767202759,-0.014215395188954453,0.078590758090487489,0.91759032719636413,0.45995857600690737,1.039758652813733
2023,0,2023-01-03,2023-01-09,5,8,True,0.75,0.0062707081697689808,0.051358587864025702,0.22823526345272188,0.83529222508016032,0.38624105107218026,0.95206162166166486
2023,1,2023-01-10,2023-01-16,5,15,True,0.46666666666666667,0.0015990905722846785,0.026986943730334608,0.18333903087198869,0.84479942279456532,0.41550075240750334,0.80749546900104952
2023,2,2023-01-17,2023-01-30,5,12,True,0.41666666666666669,0.00093982729213130218,0.012840048004552494,0.20138277421736767,0.84737611519154965,0.50443843441177283,0.7964336975768187
2023,3,2023-01-31,2023-02-06,5,10,True,0.40000000000000002,0.0024486839537725168,0.024477700983260086,0.18189403306758486,0.8927876015373668,0.29321084094193539,1.1478682672414873
2023,4,2023-02-07,2023-02-13,5,10,True,0.69999999999999996,0.0024785024535520441,0.020300636796734099,0.19892341347084955,0.9086016848187477,0.18583812397319935,1.1296731072527622
2023,5,2023-02-14,2023-02-20,5,13,True,0.30769230769230771,0.00090770405796027846,0.024072816736752569,0.17474777638779343,0.91027827236968428,0.37107345780532597,1.0705380955391819
2023,6,2023-02-21,2023-02-27,5,21,True,0.14285714285714285,-0.0027167757310415201,-0.066356350277268938,0.076443469979643699,0.93623193475655531,0.33155313156134086,1.3257962024195031
2023,7,2023-02-28,2023-03-06,5,20,True,0.29999999999999999,-0.0013552829712777604,-0.030172587535933285,0.13971064385791732,0.88106490027945272,0.1348100170578716,1.1610418405188745
2023,8,2023-03-07,2023-03-13,5,19,True,0.36842105263157893,-0.00054460540224916332,-0.0088006150009279152,0.1399400742142751,0.91449168525234314,0.17714100049343112,0.98497105824772579
2023,9,2023-03-14,2023-03-20,5,11,True,0.45454545454545453,0.0039795143810969266,0.044432267242589057,0.19993187923731326,0.88148464789484249,0.25191140113782257,0.98394746443131231
2023,10,2023-03-21,2023-03-27,5,15,True,0.40000000000000002,0.00026455691911349819,0.0066224702970352671,0.11235840695076726,0.91865499761269509,0.39686505796166804,1.1421266002084338
2023,11,2023-03-28,2023-04-03,5,16,True,0.4375,0.0013168914514014071,0.034057603689102899,0.23734123767884779,0.884198681545729,0.37640243714722887,0.93285575495469875
2023,12,2023-04-04,2023-04-11,5,19,True,0.31578947368421051,-0.0016069292516616123,-0.051010768473437343,0.12030751020411559,0.89675185834287308,0.42619984887573742,1.0145764390577718
2023,13,2023-04-12,2023-04-18,5,14,True,0.42857142857142855,0.0014838059494274637,0.025077490601666294,0.18232292956858207,0.90099964724223747,0.27269100206213354,1.1959292405591007
2023,14,2023-04-19,2023-04-25,5,19,True,0.26315789473684209,-0.0018550720480487049,-0.038006409397111245,0.23728819095803727,0.88394488163569407,0.33793725209671066,0.93770660932526595
2023,15,2023-04-26,2023-05-05,5,15,True,0.26666666666666666,-0.00077258667502934917,-0.011123939784139839,0.20926331960163802,0.87748614436205408,0.3488941661926096,1.0436220427625822
2023,16,2023-05-08,2023-05-12,5,12,True,0.41666666666666669,0.0017599089328256955,0.033615950621618193,0.16015055685976326,0.90905562028430098,0.36942574833439412,1.1509306409249771
2023,17,2023-05-15,2023-05-19,5,14,True,0.5714285714285714,0.0013204706014106466,0.01083638390561768,0.096991121684510934,0.91946451099406623,0.29803290395272136,1.1061322323461782
2023,18,2023-05-22,2023-05-26,5,13,True,0.46153846153846156,0.0010689213061510128,0.013812359658741081,0.19558292732089963,0.90915105077083191,0.31192914095981294,1.0925621243907788
2023,19,2023-05-29,2023-06-02,5,13,True,0.61538461538461542,0.0017789216814293001,0.020058707655111682,0.12088559631560496,0.9124038282511433,0.34521495091344023,1.0725428502033894
2023,20,2023-06-05,2023-06-09,5,17,True,0.17647058823529413,-0.00069224135929056531,0.0040470778659885704,0.236752646717281,0.90801626848571071,0.52002068922836808,1.1610845134546235
2023,21,2023-06-12,2023-06-16,5,14,True,0.35714285714285715,0.00052199155087275342,0.00056228331660488837,0.16346538434365712,0.91086432438103893,0.45092449201575668,1.2003640638416551
2023,22,2023-06-19,2023-06-27,5,16,True,0.5,0.00047045081433278249,-0.003202619336363427,0.12863446986110322,0.89930024355659588,0.38452622599644648,1.0550366664399653
2023,23,2023-06-28,2023-07-04,5,18,True,0.22222222222222221,-0.0014571216277955502,-0.025004512987602152,0.095603993060560735,0.904193921471526,0.2321540031632694,1.1586314339694552
2023,24,2023-07-05,2023-07-11,5,14,True,0.5,0.0010624520728362576,0.014294908424076418,0.15916461765013543,0.90215641190162987,0.24688479451043138,1.0630496840035832
2023,25,2023-07-12,2023-07-18,5,13,True,0.30769230769230771,-0.00059246316511969016,-0.0066741974698125203,0.22809928412979605,0.93404743989480343,0.26050244932030864,1.3131132213979857
2023,26,2023-07-19,2023-07-25,5,13,True,0.30769230769230771,-0.0015727935549196275,-0.015499106893289994,0.24200533793511161,0.92606169667025051,0.58983330600988904,1.6288678741421847
2023,27,2023-07-26,2023-08-01,5,12,True,0.33333333333333331,0.0013624298580275738,0.012398767110064398,0.19194055294812573,0.90811312933917387,0.34795587482529627,1.1313455610776793
2023,28,2023-08-02,2023-08-08,5,19,True,0.26315789473684209,-0.00061753074493998733,-0.012153805240954307,0.11709060089768034,0.93755743734633457,0.28649874912437551,1.1449341020137573
2023,29,2023-08-09,2023-08-15,5,9,True,0.66666666666666663,0.0060379069328222075,0.052445155049122741,0.29755024840423799,0.86943748571296631,0.74333631462769945,1.0482774851098144
2023,30,2023-08-16,2023-08-22,5,16,True,0.5,0.00068084422916739188,0.030269559179696575,0.1868732542263592,0.86585471527181712,0.52753075479139966,0.91527151975230958
2023,31,2023-08-23,2023-08-29,5,12,True,0.66666666666666663,0.0066970241447674864,0.061859745442052236,0.25480458331136857,0.85567744988244931,0.23330070462452368,0.8276111615133539
2023,32,2023-08-30,2023-09-05,5,17,True,0.23529411764705882,-0.00059826003319343084,-0.0032359065484709477,0.15683092422201467,0.89271457811324795,0.33328740646648469,0.9230405450095267
2023,33,2023-09-06,2023-09-12,5,14,True,0.2857142857142857,0.00059846348018122619,0.0040227362280891056,0.21705704280945937,0.87495332226424782,0.37890487604649092,1.0513519457259191
2023,34,2023-09-13,2023-09-19,5,17,True,0.35294117647058826,-0.00020521761369511973,-0.007405896557325784,0.1654457746127993,0.91364705713979344,0.40755115812336584,1.0494777930772798
2023,35,2023-09-20,2023-09-26,5,21,True,0.2857142857142857,-0.0012935903857015779,-0.023274749004155867,0.24423871219276197,0.88772697594099959,0.2866786953613395,1.0460933732724955
2023,36,2023-09-27,2023-10-11,5,17,True,0.29411764705882354,-0.00047545046370745295,-0.0078008500437610553,0.14559090828948054,0.87904117857653197,0.19422454411572257,0.98724833095400721
2023,37,2023-10-12,2023-10-18,5,19,True,0.26315789473684209,-0.0013271518579305456,-0.026384225586966736,0.24009528499901639,0.87823268697509482,0.24447689017334046,0.93711866390475718
2023,38,2023-10-19,2023-10-25,5,12,True,0.58333333333333337,0.0024276190843429742,0.034447582562286541,0.15769772304267657,0.88985784310789706,0.36134376692061615,0.98668176948645203
2023,39,2023-10-26,2023-11-01,5,14,True,0.42857142857142855,0.0009147440358364782,0.0076265599780434654,0.1385377320699627,0.90292788990049255,0.3828943112854315,1.0184967878390072
2023,40,2023-11-02,2023-11-08,5,13,True,0.38461538461538464,0.0014896987857459412,0.020366786092008825,0.2184680176479985,0.8962798587991978,0.40524942401374942,1.2140635371525912
2023,41,2023-11-09,2023-11-15,5,17,True,0.29411764705882354,-0.00036551455681500708,-0.0029725774272684486,0.12221123529264866,0.89640374703628944,0.26576954474903391,1.1341866697275109
2023,42,2023-11-16,2023-11-22,5,14,True,0.21428571428571427,-6.71898495573223e-07,0.015873265333126375,0.23365106537469921,0.88142745974534442,0.35463302310987588,1.013547491036888
2023,43,2023-11-23,2023-11-29,5,14,True,0.2857142857142857,-0.00011117762774723119,-0.017117423621737078,0.20064837423458853,0.90512676954573956,0.36417242757393903,1.0277579343611298
2023,44,2023-11-30,2023-12-06,5,17,True,0.23529411764705882,-0.00024102485704939521,-0.012041019433924391,0.14595651422693293,0.88841377843063118,0.2544709941123105,1.1624798290821248
2023,45,2023-12-07,2023-12-13,5,11,True,0.45454545454545453,0.0020609569614655609,0.030750481775540888,0.21739273427714628,0.92507125914718435,0.42570461864915055,1.1955196343413239
2023,46,2023-12-14,2023-12-20,5,16,True,0.375,9.3618878369557655e-05,-0.0025430162721995827,0.19607613296709822,0.91763650050195955,0.44744386415863441,1.42897438105969
2023,47,2023-12-21,2023-12-27,5,13,True,0.46153846153846156,0.00018933167718186762,-0.00054150009862729762,0.16347136372025067,0.92140332339129272,0.27440963587272849,1.0809732699593115
2023,48,2023-12-28,2023-12-29,2,4,False,0.25,0.0020246369966401482,0.0079009545674348126,0.2260497148059134,0.90201725425980284,0.44606861949975829,1.1732119976090203
2024,0,2024-01-02,2024-01-08,5,11,True,0.45454545454545453,0.0021430482354776311,0.040891715860495059,0.35031993107190151,0.87058383103763914,0.74404535568010377,1.1290328680150881
2024,1,2024-01-09,2024-01-15,5,18,True,0.3888888888888889,-0.00023966812367489304,-0.01488425161831952,0.1497913840480202,0.88058389953110849,0.47045329065589536,1.0508732750928149
2024,2,2024-01-16,2024-01-22,5,14,True,0.35714285714285715,0.00054048308539806592,0.026421287627276892,0.19716797472707087,0.8862516149736519,0.28114779592999622,0.95021254633844277
2024,3,2024-01-23,2024-01-29,5,14,True,0.5,0.0037281834132381064,0.02733146372084715,0.20178387120505539,0.89215727364339958,0.28988118183089429,1.0313735161519815
2024,4,2024-01-30,2024-02-05,5,8,True,0.75,0.016589415669915744,0.13007919114248662,0.15793468209695088,0.85321431955696503,0.53131626927291409,0.94626054402238091
2024,5,2024-02-06,2024-02-20,5,9,True,0.33333333333333331,0.0072590073168707003,0.071889449256702931,0.21788238863014642,0.9062676125576955,0.50499363267013675,0.97511058687656949
2024,6,2024-02-21,2024-02-27,5,18,True,0.27777777777777779,-0.001296393377767617,0.013289110632036534,0.13930987028865169,0.85482905104780094,0.29802209709550187,1.0452289196769906
2024,7,2024-02-28,2024-03-05,5,15,True,0.46666666666666667,0.0042619422773812633,0.02166293973693572,0.15660512866930429,0.90958898318527814,0.31953536388657583,0.83931125292584985
